"","overall","names"
"1",48.8946281143173,"y"
"2",1.57027225992614,"X"
"3",35.26086384851,"x"
"4",33.8021593518008,"temperatureseasonality"
"5",12.8231397454936,"rainseasonality"
"6",64.8461542948392,"pet"
"7",98.8735514338471,"humanpopdens"
"8",51.4058651281768,"Host_richness"
"9",79.2007353007826,"Generalism_degree"
"10",100,"footpr"
"11",34.6556094411844,"EVI"
"12",0,"Ec.Het"
"13",27.3173940746788,"annualtemperature"
"14",13.9486681957052,"annualrainfall"
"15",64.9720363394326,"y"
"16",13.0862258644485,"X"
"17",23.6171432462938,"x"
"18",48.5488040026099,"temperatureseasonality"
"19",35.7539872579042,"rainseasonality"
"20",64.9054151803239,"pet"
"21",95.8353017409236,"humanpopdens"
"22",45.3930432851153,"Host_richness"
"23",65.2897121898029,"Generalism_degree"
"24",100,"footpr"
"25",33.3174497634638,"EVI"
"26",0,"Ec.Het"
"27",31.3182213691398,"annualtemperature"
"28",29.0272232324649,"annualrainfall"
"29",34.0529193120576,"y"
"30",10.7091963796198,"X"
"31",17.9811348765473,"x"
"32",30.5760649164609,"temperatureseasonality"
"33",38.4779023259948,"rainseasonality"
"34",42.112549925792,"pet"
"35",75.3017116417716,"humanpopdens"
"36",38.1875020944963,"Host_richness"
"37",75.162050516263,"Generalism_degree"
"38",100,"footpr"
"39",22.0615143652334,"EVI"
"40",0,"Ec.Het"
"41",18.1312730140011,"annualtemperature"
"42",17.0783969306346,"annualrainfall"
"43",55.5350741843515,"y"
"44",0,"X"
"45",34.4144642350455,"x"
"46",42.8167696034879,"temperatureseasonality"
"47",22.3160058962459,"rainseasonality"
"48",40.1832541492292,"pet"
"49",100,"humanpopdens"
"50",30.1381949513773,"Host_richness"
"51",79.5424881358817,"Generalism_degree"
"52",96.4228514009822,"footpr"
"53",10.4242681650584,"EVI"
"54",20.3647279782516,"Ec.Het"
"55",18.9416707779789,"annualtemperature"
"56",11.3213617038862,"annualrainfall"
"57",49.5507765239478,"y"
"58",8.80224128411336,"X"
"59",18.7613328152774,"x"
"60",33.9819748383894,"temperatureseasonality"
"61",62.1003892480305,"rainseasonality"
"62",78.2094170767924,"pet"
"63",100,"humanpopdens"
"64",43.2898648563218,"Host_richness"
"65",49.0917605055996,"Generalism_degree"
"66",86.7190267465146,"footpr"
"67",22.7636085727645,"EVI"
"68",0,"Ec.Het"
"69",30.1813782094534,"annualtemperature"
"70",13.7776028087851,"annualrainfall"
"71",97.7202817674804,"y"
"72",13.3162510071516,"X"
"73",38.4060395401841,"x"
"74",51.9964247918832,"temperatureseasonality"
"75",22.4112630653942,"rainseasonality"
"76",79.2707272193996,"pet"
"77",100,"humanpopdens"
"78",54.0021759801265,"Host_richness"
"79",47.1738836086323,"Generalism_degree"
"80",92.722095036262,"footpr"
"81",23.4446671553383,"EVI"
"82",0,"Ec.Het"
"83",31.8459800244277,"annualtemperature"
"84",21.0437080259485,"annualrainfall"
"85",28.3220372073274,"y"
"86",6.47877054495326,"X"
"87",26.0421446677309,"x"
"88",28.1862975952525,"temperatureseasonality"
"89",28.1917868939075,"rainseasonality"
"90",49.849322331782,"pet"
"91",83.2407696311108,"humanpopdens"
"92",26.8631933193209,"Host_richness"
"93",54.0998595750285,"Generalism_degree"
"94",100,"footpr"
"95",15.7268028508016,"EVI"
"96",0,"Ec.Het"
"97",33.7291455854577,"annualtemperature"
"98",21.8903425504361,"annualrainfall"
"99",77.2296449611341,"y"
"100",16.6452180369464,"X"
"101",29.9319833121952,"x"
"102",47.2763072181169,"temperatureseasonality"
"103",36.6984712547697,"rainseasonality"
"104",100,"pet"
"105",96.8258161563491,"humanpopdens"
"106",55.0672093978301,"Host_richness"
"107",42.3494036306103,"Generalism_degree"
"108",91.9375885314944,"footpr"
"109",27.3991505506996,"EVI"
"110",0,"Ec.Het"
"111",50.3339846745461,"annualtemperature"
"112",21.2177808753766,"annualrainfall"
"113",100,"y"
"114",0,"X"
"115",5.69609884021943,"x"
"116",49.3407523202776,"temperatureseasonality"
"117",59.2677444186693,"rainseasonality"
"118",65.5882979028563,"pet"
"119",41.7611326033603,"humanpopdens"
"120",50.3618000608667,"Host_richness"
"121",43.9575527653161,"Generalism_degree"
"122",64.9745522639201,"footpr"
"123",13.4157492824227,"EVI"
"124",0.141360754396273,"Ec.Het"
"125",12.1662188219286,"annualtemperature"
"126",1.48593140381396,"annualrainfall"
"127",45.3974984120181,"y"
"128",22.3134884502296,"X"
"129",28.3031069845037,"x"
"130",28.0092617920517,"temperatureseasonality"
"131",42.7717959366116,"rainseasonality"
"132",52.7465763942546,"pet"
"133",100,"humanpopdens"
"134",48.9104568405046,"Host_richness"
"135",49.908929016265,"Generalism_degree"
"136",87.4207456049395,"footpr"
"137",16.3644988460057,"EVI"
"138",0,"Ec.Het"
"139",25.6250156545571,"annualtemperature"
"140",26.3819002007041,"annualrainfall"
"141",77.7195813506995,"y"
"142",14.2447657685546,"X"
"143",23.709392337981,"x"
"144",32.7684292871507,"temperatureseasonality"
"145",27.8057508438431,"rainseasonality"
"146",73.716398760724,"pet"
"147",89.761683259696,"humanpopdens"
"148",50.4460446178117,"Host_richness"
"149",81.2634159760292,"Generalism_degree"
"150",100,"footpr"
"151",23.0394008906411,"EVI"
"152",0,"Ec.Het"
"153",31.0906612333468,"annualtemperature"
"154",19.6526801931448,"annualrainfall"
"155",100,"y"
"156",7.93060334856204,"X"
"157",28.2996073668778,"x"
"158",60.1241022091598,"temperatureseasonality"
"159",38.2044131178939,"rainseasonality"
"160",68.217516086703,"pet"
"161",77.6883513888508,"humanpopdens"
"162",63.752215195844,"Host_richness"
"163",39.8755839057422,"Generalism_degree"
"164",89.9732685507837,"footpr"
"165",34.3780994422791,"EVI"
"166",0,"Ec.Het"
"167",39.9757942432358,"annualtemperature"
"168",24.8390274158163,"annualrainfall"
"169",88.6025121360326,"y"
"170",0.347872556026338,"X"
"171",17.0740150737713,"x"
"172",40.7430296065395,"temperatureseasonality"
"173",55.7884515408062,"rainseasonality"
"174",94.763451842121,"pet"
"175",80.3220896774194,"humanpopdens"
"176",71.617894604521,"Host_richness"
"177",99.1145036129343,"Generalism_degree"
"178",100,"footpr"
