"","overall","names"
"1",60.0273496146491,"y"
"2",20.0651355824865,"X"
"3",100,"x"
"4",27.8234233657491,"temperatureseasonality"
"5",13.9329071687609,"rainseasonality"
"6",67.7598594289188,"pet"
"7",22.3394680590039,"humanpopdens"
"8",10.4178647936584,"Host_richness"
"9",38.5215469986722,"Generalism_degree"
"10",16.8849500172008,"footpr"
"11",11.9064613705003,"EVI"
"12",0,"Ec.Het"
"13",28.0034729185841,"annualtemperature"
"14",33.4405094048218,"annualrainfall"
"15",40.4037904289978,"y"
"16",38.2959136788194,"X"
"17",100,"x"
"18",36.2809275272433,"temperatureseasonality"
"19",12.5215011851469,"rainseasonality"
"20",35.8405470579262,"pet"
"21",11.2522286633275,"humanpopdens"
"22",17.4392178102003,"Host_richness"
"23",35.3003129177017,"Generalism_degree"
"24",9.65223136364986,"footpr"
"25",0,"EVI"
"26",8.39107059140063,"Ec.Het"
"27",34.807299918136,"annualtemperature"
"28",32.0527771626723,"annualrainfall"
"29",44.8760807745607,"y"
"30",38.5475415971137,"X"
"31",100,"x"
"32",45.1804903480981,"temperatureseasonality"
"33",27.206747509583,"rainseasonality"
"34",61.8170111346578,"pet"
"35",3.80621619722828,"humanpopdens"
"36",30.23334919988,"Host_richness"
"37",59.4486881027589,"Generalism_degree"
"38",0,"footpr"
"39",14.364309834374,"EVI"
"40",21.4117556475749,"Ec.Het"
"41",46.3526480076553,"annualtemperature"
"42",49.6637106392601,"annualrainfall"
"43",89.4668869423599,"y"
"44",39.2399904713934,"X"
"45",100,"x"
"46",31.3283698997418,"temperatureseasonality"
"47",37.2772019536465,"rainseasonality"
"48",90.0292108886433,"pet"
"49",11.2478065181883,"humanpopdens"
"50",15.955212548623,"Host_richness"
"51",43.8959192526351,"Generalism_degree"
"52",1.91063364487639,"footpr"
"53",12.2532495673373,"EVI"
"54",0,"Ec.Het"
"55",31.7258001501757,"annualtemperature"
"56",59.3840332547296,"annualrainfall"
"57",48.1049292971512,"y"
"58",35.6047142807316,"X"
"59",100,"x"
"60",31.8524423458745,"temperatureseasonality"
"61",17.3798222513935,"rainseasonality"
"62",40.2092230819889,"pet"
"63",0,"humanpopdens"
"64",12.4133275640089,"Host_richness"
"65",24.2520086911249,"Generalism_degree"
"66",6.68851257070822,"footpr"
"67",5.03012195502295,"EVI"
"68",4.80683274519082,"Ec.Het"
"69",27.7809054008984,"annualtemperature"
"70",40.7408165367069,"annualrainfall"
"71",92.0590185833433,"y"
"72",45.2617597295551,"X"
"73",70.501187347445,"x"
"74",27.1420200740946,"temperatureseasonality"
"75",20.7767771407807,"rainseasonality"
"76",100,"pet"
"77",0,"humanpopdens"
"78",14.3012716965881,"Host_richness"
"79",16.3049606509896,"Generalism_degree"
"80",0.63150108619995,"footpr"
"81",16.9232457810773,"EVI"
"82",6.00304077826549,"Ec.Het"
"83",23.4351647001675,"annualtemperature"
"84",60.5220960545858,"annualrainfall"
"85",99.9525735108083,"y"
"86",25.9584548861739,"X"
"87",100,"x"
"88",50.408418440789,"temperatureseasonality"
"89",27.5879845641328,"rainseasonality"
"90",63.1774840125164,"pet"
"91",16.4564886396686,"humanpopdens"
"92",38.6110398794938,"Host_richness"
"93",44.6459423321524,"Generalism_degree"
"94",0,"footpr"
"95",23.6961527848626,"EVI"
"96",41.2417493015708,"Ec.Het"
"97",19.1170419027115,"annualtemperature"
"98",51.179934128487,"annualrainfall"
"99",86.5439410659478,"y"
"100",50.1988049689747,"X"
"101",100,"x"
"102",26.0090204531978,"temperatureseasonality"
"103",22.3891466465138,"rainseasonality"
"104",65.0493904019394,"pet"
"105",1.03026575127064,"humanpopdens"
"106",2.26730048686522,"Host_richness"
"107",63.3884669311443,"Generalism_degree"
"108",1.70040388806236,"footpr"
"109",24.2402647528584,"EVI"
"110",0,"Ec.Het"
"111",27.3876178137091,"annualtemperature"
"112",73.4083607665575,"annualrainfall"
"113",67.7296858313138,"y"
"114",60.647947388337,"X"
"115",75.3576728434595,"x"
"116",30.2951225672665,"temperatureseasonality"
"117",33.0629587752983,"rainseasonality"
"118",100,"pet"
"119",5.62379461692689,"humanpopdens"
"120",22.1390364092531,"Host_richness"
"121",42.6524569375288,"Generalism_degree"
"122",0,"footpr"
"123",25.9862441400564,"EVI"
"124",10.0845279521941,"Ec.Het"
"125",30.5909469083461,"annualtemperature"
"126",60.6810865086249,"annualrainfall"
"127",72.0933627877453,"y"
"128",28.2908433441708,"X"
"129",100,"x"
"130",26.3734880260837,"temperatureseasonality"
"131",26.4516285094028,"rainseasonality"
"132",62.5191745536306,"pet"
"133",0,"humanpopdens"
