"","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","x","y"
"1",0.00911505142541502,0.00623034458156768,0.00271532494973203,0.0115392445428557,0.0109106536118992,0.0112404483844384,0.0133339645953838,0.00530966998728699,0.0188082971525885,0.00562489794996801,0.00468933890484768,0.00947648357324882,0.0047575794307142,0.00857965962325169,0.0134283360575949,0.00377853224382063,0.00193254732000736,0.00634985390505016,0.00725892792410798,0.00594835871095079,0.0174735699330371,0.011180078132865,0.00473446524113608,0.0147577729241826,0.00411894310975436,0.00831679984355471,0.00351501681967958,0.00258202325122303,0.0105231576785605,0.0118142994076913,0.00870695461550031,0.0105404989009019,0.00106179943458273,0.0113733333670634,0.00313910108478033,0.0155214857057846,0.0341989826977405,0.00733741595236714,0.00993523935929108,0.0107345959515917,0.00910549942175631,0.0352170458075085,0.0101463831520892,0.00987263088409995,0.0116537858290668,0.0109970023634944,0.00737042717573155,0.0108027988410893,0.0136433600095791,0.00795021813681429,0.0110862514592747,0.00838079240317469,0.0124506646046625,0.00550350562111324,0.0113596086225389,0.00757018055249548,0.0112741780949401,0.00534997692171268,0.0173171008517152,0.00639925297953003,0.00386838254872601,0.00628035126229021,0.0106681060015941,0.0196617810462432,0.0259750033377975,0.0132404839430484,0.00672780817719154,0.0148803666462451,0.00606825600403815,0.007379287276021,0.0126118575209355,0.00419845346493197,0.00397474066074688,0.0216467147085064,0.00575807495203562,0.00594725678065378,0.013248842478996,0.0055046195402384,0.00287980216816508,0.0138845647338843,0.0163287041372711,0.0099065485060863,0.0122542863450044,0.0104689749837472,0.0060011885013489,0.0111690733675531,0.00555088576533036,0.0297489638040589,0.00516518711245473,0.00771868275775844,0.01613155018269,0.0212167945543529,0.00841002101057109,0.00701834220469455,0.00455869083455984,0.00906736650540285,0.00624960989831069,0.00499725892561687,0.00873104520871371,0.00535508443839938,-149.375,70.375
"2",0.395361623884656,0.398282125087559,0.303106638985135,0.357441092930574,0.383921898182189,0.377139122246506,0.356446789748414,0.350774525224585,0.387842621096603,0.373967161728497,0.373379967603109,0.339699485663851,0.283645876152401,0.331554490124438,0.388076362128522,0.463261020821401,0.352168851388074,0.296571138869309,0.264238287569125,0.427001451871826,0.331603643738372,0.358039921580971,0.33152109251475,0.456996400055836,0.394843906343072,0.361572929851452,0.338166707931802,0.375217761519264,0.329776220262582,0.389316721671649,0.4027392735736,0.409020630827119,0.340381210203118,0.397046859368173,0.342086780551353,0.349337670167758,0.33571744092633,0.34823000068831,0.357740569271467,0.358918080922954,0.415701547458752,0.380616630925087,0.368424898933804,0.326158133482842,0.3175259496623,0.382424907766121,0.415135488259388,0.44492419630449,0.407598435630825,0.299334904465875,0.341549646081826,0.312005257026829,0.394722485589472,0.366857689090865,0.407162784672631,0.373005540154018,0.29146449716791,0.428979036393515,0.391502045719287,0.46015203311973,0.316768084372371,0.309170699207454,0.263827647733707,0.335610949048242,0.411116674098032,0.323437929777913,0.345794257033973,0.444059622225776,0.346519552374033,0.343905163640498,0.278547277810971,0.364456417878112,0.323758272829691,0.41235371317747,0.437611303671993,0.357676078293135,0.479806597571565,0.280427325400535,0.326064555301777,0.410353299708961,0.405361925933362,0.349221639849023,0.300533754637479,0.361536597197879,0.398431830664745,0.484136861975091,0.39507904165868,0.413238180771198,0.303498461021036,0.352342799524196,0.400864478749325,0.487555673152185,0.458645770954777,0.311080563069595,0.314255998506519,0.448116771344207,0.329459311298474,0.377593780016483,0.548353878470972,0.333676293032381,18.875,68.375
"3",0.395361623884656,0.398282125087559,0.303106638985135,0.357441092930574,0.383921898182189,0.377139122246506,0.356446789748414,0.350774525224585,0.387842621096603,0.373967161728497,0.373379967603109,0.339699485663851,0.283645876152401,0.331554490124438,0.388076362128522,0.463261020821401,0.352168851388074,0.296571138869309,0.264238287569125,0.427001451871826,0.331603643738372,0.358039921580971,0.33152109251475,0.456996400055836,0.394843906343072,0.361572929851452,0.338166707931802,0.375217761519264,0.329776220262582,0.389316721671649,0.4027392735736,0.409020630827119,0.340381210203118,0.397046859368173,0.342086780551353,0.349337670167758,0.33571744092633,0.34823000068831,0.357740569271467,0.358918080922954,0.415701547458752,0.380616630925087,0.368424898933804,0.326158133482842,0.3175259496623,0.382424907766121,0.415135488259388,0.44492419630449,0.407598435630825,0.299334904465875,0.341549646081826,0.312005257026829,0.394722485589472,0.366857689090865,0.407162784672631,0.373005540154018,0.29146449716791,0.428979036393515,0.391502045719287,0.46015203311973,0.316768084372371,0.309170699207454,0.263827647733707,0.335610949048242,0.411116674098032,0.323437929777913,0.345794257033973,0.444059622225776,0.346519552374033,0.343905163640498,0.278547277810971,0.364456417878112,0.323758272829691,0.41235371317747,0.437611303671993,0.357676078293135,0.479806597571565,0.280427325400535,0.326064555301777,0.410353299708961,0.405361925933362,0.349221639849023,0.300533754637479,0.361536597197879,0.398431830664745,0.484136861975091,0.39507904165868,0.413238180771198,0.303498461021036,0.352342799524196,0.400864478749325,0.487555673152185,0.458645770954777,0.311080563069595,0.314255998506519,0.448116771344207,0.329459311298474,0.377593780016483,0.548353878470972,0.333676293032381,19.125,68.375
"4",0.395361623884656,0.398282125087559,0.303106638985135,0.357441092930574,0.383921898182189,0.377139122246506,0.356446789748414,0.350774525224585,0.387842621096603,0.373967161728497,0.373379967603109,0.339699485663851,0.283645876152401,0.331554490124438,0.388076362128522,0.463261020821401,0.352168851388074,0.296571138869309,0.264238287569125,0.427001451871826,0.331603643738372,0.358039921580971,0.33152109251475,0.456996400055836,0.394843906343072,0.361572929851452,0.338166707931802,0.375217761519264,0.329776220262582,0.389316721671649,0.4027392735736,0.409020630827119,0.340381210203118,0.397046859368173,0.342086780551353,0.349337670167758,0.33571744092633,0.34823000068831,0.357740569271467,0.358918080922954,0.415701547458752,0.380616630925087,0.368424898933804,0.326158133482842,0.3175259496623,0.382424907766121,0.415135488259388,0.44492419630449,0.407598435630825,0.299334904465875,0.341549646081826,0.312005257026829,0.394722485589472,0.366857689090865,0.407162784672631,0.373005540154018,0.29146449716791,0.428979036393515,0.391502045719287,0.46015203311973,0.316768084372371,0.309170699207454,0.263827647733707,0.335610949048242,0.411116674098032,0.323437929777913,0.345794257033973,0.444059622225776,0.346519552374033,0.343905163640498,0.278547277810971,0.364456417878112,0.323758272829691,0.41235371317747,0.437611303671993,0.357676078293135,0.479806597571565,0.280427325400535,0.326064555301777,0.410353299708961,0.405361925933362,0.349221639849023,0.300533754637479,0.361536597197879,0.398431830664745,0.484136861975091,0.39507904165868,0.413238180771198,0.303498461021036,0.352342799524196,0.400864478749325,0.487555673152185,0.458645770954777,0.311080563069595,0.314255998506519,0.448116771344207,0.329459311298474,0.377593780016483,0.548353878470972,0.333676293032381,33.875,68.125
"5",0.395361623884656,0.398282125087559,0.303106638985135,0.357441092930574,0.383921898182189,0.377139122246506,0.356446789748414,0.350774525224585,0.387842621096603,0.373967161728497,0.373379967603109,0.339699485663851,0.283645876152401,0.331554490124438,0.388076362128522,0.463261020821401,0.352168851388074,0.296571138869309,0.264238287569125,0.427001451871826,0.331603643738372,0.358039921580971,0.33152109251475,0.456996400055836,0.394843906343072,0.361572929851452,0.338166707931802,0.375217761519264,0.329776220262582,0.389316721671649,0.4027392735736,0.409020630827119,0.340381210203118,0.397046859368173,0.342086780551353,0.349337670167758,0.33571744092633,0.34823000068831,0.357740569271467,0.358918080922954,0.415701547458752,0.380616630925087,0.368424898933804,0.326158133482842,0.3175259496623,0.382424907766121,0.415135488259388,0.44492419630449,0.407598435630825,0.299334904465875,0.341549646081826,0.312005257026829,0.394722485589472,0.366857689090865,0.407162784672631,0.373005540154018,0.29146449716791,0.428979036393515,0.391502045719287,0.46015203311973,0.316768084372371,0.309170699207454,0.263827647733707,0.335610949048242,0.411116674098032,0.323437929777913,0.345794257033973,0.444059622225776,0.346519552374033,0.343905163640498,0.278547277810971,0.364456417878112,0.323758272829691,0.41235371317747,0.437611303671993,0.357676078293135,0.479806597571565,0.280427325400535,0.326064555301777,0.410353299708961,0.405361925933362,0.349221639849023,0.300533754637479,0.361536597197879,0.398431830664745,0.484136861975091,0.39507904165868,0.413238180771198,0.303498461021036,0.352342799524196,0.400864478749325,0.487555673152185,0.458645770954777,0.311080563069595,0.314255998506519,0.448116771344207,0.329459311298474,0.377593780016483,0.548353878470972,0.333676293032381,34.125,68.125
"6",0.395361623884656,0.398282125087559,0.303106638985135,0.357441092930574,0.383921898182189,0.377139122246506,0.356446789748414,0.350774525224585,0.387842621096603,0.373967161728497,0.373379967603109,0.339699485663851,0.283645876152401,0.331554490124438,0.388076362128522,0.463261020821401,0.352168851388074,0.296571138869309,0.264238287569125,0.427001451871826,0.331603643738372,0.358039921580971,0.33152109251475,0.456996400055836,0.394843906343072,0.361572929851452,0.338166707931802,0.375217761519264,0.329776220262582,0.389316721671649,0.4027392735736,0.409020630827119,0.340381210203118,0.397046859368173,0.342086780551353,0.349337670167758,0.33571744092633,0.34823000068831,0.357740569271467,0.358918080922954,0.415701547458752,0.380616630925087,0.368424898933804,0.326158133482842,0.3175259496623,0.382424907766121,0.415135488259388,0.44492419630449,0.407598435630825,0.299334904465875,0.341549646081826,0.312005257026829,0.394722485589472,0.366857689090865,0.407162784672631,0.373005540154018,0.29146449716791,0.428979036393515,0.391502045719287,0.46015203311973,0.316768084372371,0.309170699207454,0.263827647733707,0.335610949048242,0.411116674098032,0.323437929777913,0.345794257033973,0.444059622225776,0.346519552374033,0.343905163640498,0.278547277810971,0.364456417878112,0.323758272829691,0.41235371317747,0.437611303671993,0.357676078293135,0.479806597571565,0.280427325400535,0.326064555301777,0.410353299708961,0.405361925933362,0.349221639849023,0.300533754637479,0.361536597197879,0.398431830664745,0.484136861975091,0.39507904165868,0.413238180771198,0.303498461021036,0.352342799524196,0.400864478749325,0.487555673152185,0.458645770954777,0.311080563069595,0.314255998506519,0.448116771344207,0.329459311298474,0.377593780016483,0.548353878470972,0.333676293032381,33.875,67.875
"7",0.395361623884656,0.398282125087559,0.303106638985135,0.357441092930574,0.383921898182189,0.377139122246506,0.356446789748414,0.350774525224585,0.387842621096603,0.373967161728497,0.373379967603109,0.339699485663851,0.283645876152401,0.331554490124438,0.388076362128522,0.463261020821401,0.352168851388074,0.296571138869309,0.264238287569125,0.427001451871826,0.331603643738372,0.358039921580971,0.33152109251475,0.456996400055836,0.394843906343072,0.361572929851452,0.338166707931802,0.375217761519264,0.329776220262582,0.389316721671649,0.4027392735736,0.409020630827119,0.340381210203118,0.397046859368173,0.342086780551353,0.349337670167758,0.33571744092633,0.34823000068831,0.357740569271467,0.358918080922954,0.415701547458752,0.380616630925087,0.368424898933804,0.326158133482842,0.3175259496623,0.382424907766121,0.415135488259388,0.44492419630449,0.407598435630825,0.299334904465875,0.341549646081826,0.312005257026829,0.394722485589472,0.366857689090865,0.407162784672631,0.373005540154018,0.29146449716791,0.428979036393515,0.391502045719287,0.46015203311973,0.316768084372371,0.309170699207454,0.263827647733707,0.335610949048242,0.411116674098032,0.323437929777913,0.345794257033973,0.444059622225776,0.346519552374033,0.343905163640498,0.278547277810971,0.364456417878112,0.323758272829691,0.41235371317747,0.437611303671993,0.357676078293135,0.479806597571565,0.280427325400535,0.326064555301777,0.410353299708961,0.405361925933362,0.349221639849023,0.300533754637479,0.361536597197879,0.398431830664745,0.484136861975091,0.39507904165868,0.413238180771198,0.303498461021036,0.352342799524196,0.400864478749325,0.487555673152185,0.458645770954777,0.311080563069595,0.314255998506519,0.448116771344207,0.329459311298474,0.377593780016483,0.548353878470972,0.333676293032381,34.125,67.875
"8",0.28135614056426,0.305405252165031,0.224824371807388,0.26649881835475,0.290066421451133,0.257382021532152,0.263181446998641,0.245649830601332,0.276516513357738,0.27512201094958,0.2763270605256,0.276259180078283,0.214998314542201,0.240254507359795,0.287080833622385,0.317277485378075,0.26009393828579,0.240428419226228,0.222081053884701,0.305802975978551,0.235610892703588,0.274075881640892,0.241568188927934,0.307239188040066,0.27854245252116,0.249869457758515,0.242130697254388,0.258270465991883,0.225899968019752,0.265691453352233,0.302147939665169,0.265818673842264,0.216196970853043,0.312262741086987,0.276614710658624,0.243521893181436,0.247477220969188,0.250073196439989,0.245387582454834,0.256468403743925,0.296256369826922,0.289114981624859,0.269445732571471,0.256499891586308,0.215596143015511,0.260040866560625,0.301512193018507,0.349471024923291,0.283852891188125,0.218205428921612,0.235096223728784,0.223112463867472,0.291935520247092,0.232938491120904,0.310869753714123,0.247157385607504,0.225959431293067,0.276704041766778,0.249630155494151,0.278593024990804,0.233934672419911,0.229084491585675,0.209591309896157,0.25498105943416,0.327787490289586,0.221807819826106,0.242334700596023,0.342317330898429,0.276746175060368,0.255815486278203,0.201504264654815,0.235728368240661,0.21218190262039,0.308369743695206,0.271027938555297,0.256137794559942,0.309032753698384,0.215148668449367,0.229404289167603,0.306775128437526,0.280677014815055,0.270259430026901,0.214634016689238,0.264070732051341,0.259319356843977,0.324889085370043,0.239367793638727,0.31902235796077,0.226923686436056,0.239095785127593,0.300596195040795,0.317298288536326,0.303989091785556,0.21812170166143,0.225702197747251,0.315285932676113,0.23663434235402,0.259275964819339,0.336671534626774,0.207336244002176,-149.875,67.125
"9",0.346335877038064,0.335813331645967,0.269653454598209,0.300177949005552,0.337101528058177,0.309610632970078,0.333422560644373,0.299974412090863,0.325008276066534,0.338333540397918,0.32968121073355,0.315294920434621,0.249621266201963,0.294302913378839,0.349397989273188,0.370777554331738,0.31149587487514,0.287275005528719,0.278272333920374,0.34623433404758,0.281771478902676,0.324199826110539,0.294832107350507,0.354771429795212,0.335956971430154,0.299327688229526,0.295429728096953,0.296184892289025,0.277799888304968,0.316448260320336,0.352544277640571,0.320733715521336,0.277817099677572,0.350727351052898,0.330342818238711,0.2881778926199,0.296079499871355,0.301086817310207,0.296268693216202,0.298821464992837,0.351705406941494,0.32852919233184,0.308337764397969,0.307638426641617,0.280130781717242,0.323156927836956,0.34957989209975,0.390882425096129,0.327403095840077,0.260724803337158,0.288493431674428,0.267171185361209,0.338958193374421,0.28792074212154,0.371437399323653,0.304178863325412,0.272874580751584,0.328568778162375,0.294830810229678,0.314038646492246,0.291680003257749,0.280985457508546,0.259535842597893,0.303735012444895,0.36432448742001,0.274822737169058,0.307761761501195,0.372541815484025,0.308730815248517,0.286593491958991,0.248577405366834,0.282154230733882,0.263564624077359,0.36507070295385,0.31723070742197,0.309591163588959,0.359710275072595,0.261170807486237,0.272697802899065,0.352540239736254,0.351883833499462,0.323667782921537,0.248875337939434,0.319389917537915,0.309127030709823,0.386368657099785,0.279426409682691,0.353884938181256,0.273875127487881,0.273676247159723,0.347791948866592,0.377761274014467,0.358317718089245,0.260006298929539,0.261507636324358,0.372276825997684,0.282155517979026,0.297689130021053,0.38719438000905,0.255047674784394,-148.625,65.375
"10",0.3410317809677,0.333041136458605,0.264686954007143,0.298566696948914,0.336721882758697,0.302127537392267,0.334694464556018,0.291836102566207,0.326005171323967,0.331702720427383,0.329440265139961,0.315002725407169,0.248388090728564,0.286668325703935,0.353237681396172,0.360556689527033,0.311426824582609,0.278280038616409,0.271302872920183,0.336120387328338,0.269720447827548,0.318827380062772,0.290075360644144,0.345510332890384,0.32029148268859,0.291934401975329,0.29086494829296,0.286008328458906,0.270516841527474,0.299050406232189,0.347935118846083,0.31807301508945,0.273385758281052,0.346616490962078,0.326241381638135,0.277469456524758,0.297669073402938,0.295812764027812,0.279997144822464,0.296654238416065,0.34495384283506,0.333699795014364,0.304992365300358,0.302132861675285,0.266505484648054,0.310206840558382,0.348095154277391,0.37214088720126,0.311493493242621,0.252356351065058,0.289712388221486,0.25902541223364,0.331630116014627,0.276189033413649,0.369806166970132,0.288251908354658,0.267416848544769,0.322540439328977,0.289432697043589,0.302510676645441,0.27781859228302,0.282422083263888,0.248776109083147,0.303786892218079,0.351697533794,0.275736064959616,0.301503358326147,0.378816649102169,0.297291563269593,0.289669439860695,0.24222037550292,0.280120960672781,0.257018153595094,0.365862256985885,0.313082195482993,0.304790969285314,0.353238968464402,0.256550147178503,0.264682597924192,0.354691075075568,0.340530382426738,0.323293672496354,0.247849148554387,0.316047566568738,0.30206650743126,0.384154018397463,0.267608976388387,0.352149648713104,0.267642344646184,0.256838815294173,0.346959710377821,0.367662158368215,0.345623875420015,0.25542183000442,0.253525995909873,0.36098521673718,0.271617639269032,0.289199056894312,0.3692892398354,0.246962837809061,-146.625,65.125
