"","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","x","y"
"138",-0.0607266373420876,-0.0420724506293981,-0.0817167996815045,-0.105279242494394,-0.103873387810619,-0.103090814359998,-0.0032199694336415,-0.0692125870258442,-0.0103914408829177,-0.0898708571302427,-0.0857170893555321,-0.0664009502005404,-0.0450803182052777,-0.0665584499770588,-0.0757845517671577,-0.0692815003847851,-0.0820287703350513,-0.062103636186324,-0.0838821952458538,-0.0866356001371621,-0.118169238023517,-0.111915671732457,-0.0721602152100062,-0.0917200050892844,-0.0785941798614135,-0.0914021479901224,-0.0778023326734194,-0.018062856211379,-0.0551595814309016,-0.0719531106793893,-0.0626888715093026,-0.0760618692726118,-0.0747795722051895,-0.108552207416241,-0.0559239222596332,-0.118452395681447,-0.0791474432848289,-0.075490389727506,-0.091125565830232,-0.0662456632595007,-0.0870791283478622,-0.0702017105641902,-0.0843291864550474,-0.0757639385420065,-0.107964007605299,-0.087421055923347,-0.0856784459588853,-0.0688438679252443,-0.080724462884205,-0.0929232091206477,-0.0847844616271273,-0.00505260584104139,-0.0822451839230445,-0.0789192034562167,-0.0514470396974829,-0.0961286254914507,-0.085339443041561,-0.0653434656380277,-0.0830241657410263,-0.081039784890282,-0.0313017314501493,-0.0552822867927696,-0.00326335297335162,-0.0973528014715449,-0.00895498064734629,-0.0627670372515783,-0.0787067168621901,-0.0837796607394286,-0.111282277301782,-0.00385533560469481,-0.109569007798106,-0.0417779711989372,-0.111995135310153,-0.0919022804542131,-0.0842728876516156,-0.0901550107722665,-0.0785685319396618,-0.0953792210637532,-0.0314109023623917,-0.0832105151698987,-0.157345250644567,-0.0562938226660545,-0.0290326168864516,-0.0720255443951319,-0.0788610208367461,-0.100440831570854,-0.0979552652448025,-0.0575038056416883,-0.0906250426510383,-0.125781747018732,-0.0777171358250909,-0.0986171626099435,-0.0870504694459464,-0.0748634676485444,-0.0776187269270225,-0.101723485315725,-0.0898932101636503,-0.124873746984911,-0.109668852569656,-0.0708951474932512,6.375,46.625
"139",-0.0351843645098864,-0.00557491903991877,-0.0579113656878865,-0.0763609907357687,-0.04519482823859,-0.0741251563954324,0.0145275452216576,-0.0443235642064507,0.0310830836659921,-0.0732084431036135,-0.0548806940163229,-0.0347469490382454,-0.0262852078219377,-0.0294682112712166,-0.047044489828512,-0.0366459753671713,-0.0493574003990218,-0.0649108229888863,-0.0523975832758427,-0.0595668864355317,-0.0754514062286049,-0.0827417386549992,-0.0490456244028241,-0.0604541740688372,-0.0436743408757939,-0.053354876561216,-0.0467892674851822,0.00108982460081122,-0.0368829598852731,-0.0493463950783468,-0.0428524190164756,-0.0434381269331656,-0.0576984924759749,-0.0803276175907612,-0.028159430224757,-0.0798585662646685,-0.0557615114035452,-0.0517112858335087,-0.0546822105162234,-0.0335292347605139,-0.054451848263587,-0.0484060196339548,-0.0565068619416259,-0.0436447718325548,-0.0678732440318764,-0.0659916267561517,-0.0563050409952664,-0.0373199134488188,-0.0374359579984735,-0.0743105091720659,-0.0631608921360882,0.0337346379402218,-0.0644115818443693,-0.0540625857805955,-0.0191485019288293,-0.0641026728483255,-0.0441954804037434,-0.0396839028235774,-0.0455787993270175,-0.0402225413332328,-0.00054116454425629,-0.0324057598250682,0.0247262603172287,-0.0689804025963393,0.0208558006929189,-0.0369194258190833,-0.0483691587074813,-0.0626772238782445,-0.0842318665059091,0.0168684546548805,-0.0766449587162502,-0.0201155563645038,-0.0827782374913749,-0.0653003821979689,-0.0508736018223096,-0.0728076819319174,-0.0414676070369667,-0.0694004281762169,-0.0128144740968267,-0.0353871708161458,-0.110989510619217,-0.0220511119642583,0.0121530945943148,-0.072765917836999,-0.0563417814017137,-0.0717739511193121,-0.0655949292732298,-0.0239942909189014,-0.0633143800321945,-0.0826587040944958,-0.0627399256382992,-0.0699967631728346,-0.060132178912669,-0.040533648177566,-0.0528563019517501,-0.0724412221998333,-0.0572235151422257,-0.0953779301530817,-0.087563042636593,-0.0674445493726962,6.625,46.625
"144",0.157089619090114,0.217886441440081,0.166620851112113,0.199133836464231,0.19769161857141,0.128166969654568,0.258609964621658,0.165095407993549,0.257527230265992,0.247101674746387,0.192065633983677,0.201418178261755,0.225397572778062,0.232152710828783,0.216049178971488,0.195808324632829,0.191852834970978,0.256746862111114,0.194189803624157,0.211156651364468,0.231682732871395,0.202407986445001,0.250960785197176,0.211579792831163,0.165843539524206,0.222878223238784,0.215424004014818,0.154876231340811,0.210440594694727,0.278294879421653,0.219289445183524,0.162031586166834,0.186148344579025,0.255544983609239,0.187762737375243,0.319542868735332,0.235052962396455,0.162988546166491,0.209616724883777,0.191517113129486,0.272675905736413,0.182368643096045,0.207786556558374,0.258245308597445,0.239742706668124,0.190958936643848,0.251721738704734,0.227863368341181,0.287415336001526,0.253818115027934,0.210488976063912,0.131512632740222,0.229824179255631,0.256327233719404,0.167913862271171,0.225154794051675,0.238688443406257,0.170572492276422,0.246320676072983,0.254882900666767,0.210920555765744,0.251019986374932,0.233845023517229,0.208241697203661,0.215808145792919,0.199241869380917,0.183808089192519,0.244868290221755,0.181034970594091,0.17026571955488,0.25571385868975,0.267276685735496,0.201191213008625,0.197365865672031,0.204820325877691,0.215535522268083,0.251446001363033,0.245906900323783,0.159189519003173,0.180058769883854,0.252149150980783,0.218069159065742,0.170254045694315,0.130084738863001,0.178126535998286,0.225944835580688,0.20255295482677,0.267817823681099,0.230821895977806,0.257567606005504,0.185791843231701,0.198651846937165,0.235462159087331,0.218607407272434,0.22039536704825,0.162860999700167,0.307535714057774,0.238619965706918,0.264814672563407,0.224484059357304,0.375,46.125
"145",-0.0243769795420875,-0.00623865254939804,-0.0115853718815045,0.0101287786976065,-0.0424731883106189,0.0123294978400024,-0.0240981049336416,0.0191821721741558,-0.0268715960929178,0.0173333785697574,0.029762967244468,-0.00683590783054036,-0.0172525456052777,-0.0261218788770589,-0.00120655631715771,-0.0177384971847852,-0.00628724816505127,-0.0200622423863239,0.00247625696114617,0.0156553016628379,0.00544482097648313,0.0453087499775427,0.044410800009994,0.0158374149107156,0.00076714885858653,0.0391115641298775,0.0271742237375805,-0.0276641753713789,-0.0809259101509016,-0.0322415617793894,-0.0228228384093026,-0.00926523347261177,0.0202107137498104,0.0416113890837589,0.00200210414036672,-0.0101883293214469,0.013381339015171,0.0285722722224939,0.036703728329768,-0.0253596462595007,-0.0283639228378622,0.00605502053580981,0.0249239999449525,-0.0175225049820065,-0.0421515439002991,-0.000806130153347018,-0.0290269537388854,0.0471408221647558,-0.029870237784205,-0.0194857192806477,0.0588486059728726,-0.0134977308410414,0.00931362497695559,-0.00518337665621671,-0.0345918957774829,0.0293375698845493,-0.014303203721561,-0.00315512873802776,0.0242556216589735,0.0298393390097181,-0.0352379201401493,0.00475850450723042,-0.0141761165933517,0.0607333100284551,-0.0183348746473462,0.0254244821484217,0.00125445398780982,0.0269385107405714,0.064669672898218,-0.00375223350469472,-0.0183759150281065,-0.0165775667189373,0.027105853889847,-0.0164464028042131,-0.00203068433161541,0.0515834664377335,-0.00215673934966182,-0.00449720986375324,-0.0286091848223917,0.0308478778301012,-0.0280814202585669,-0.0326449471160545,-0.0048546090864518,-0.00506028659513191,0.00871126776325382,-0.008649381750854,-0.0134141235448026,-0.0130974294416882,0.0486489407489617,0.000333527781268328,-0.0110933728250908,0.00532840818005648,0.0021223476540535,0.0471184458014556,-0.00050577005702257,-0.0192819894357254,0.0033183770363498,-0.0105837586249108,-0.0126347462696559,0.0312346391367488,7.375,46.125
"147",0.0407264287901137,0.0624207988800813,0.0365794255121135,0.0732140083562314,0.04575216907141,0.0550671821045676,0.0232311705716575,0.0700884785935493,0.023571223955992,0.0826723652463864,0.0745702559836772,0.0422622833617546,0.0431754204780623,0.0429208019287834,0.0519048541714879,0.0359004443328286,0.0464300320109782,0.0549981467111137,0.0600310014311573,0.0471767206644684,0.0555521029713952,0.109574408455001,0.104125501417176,0.0822819106311627,0.0562567194242061,0.0905205234587839,0.0831950697258178,0.0212323031408113,-0.0182418186052731,0.0370255818216531,0.0410047831835244,0.0415297037468345,0.057594869779025,0.0850584777092389,0.0674740313752429,0.0648400903953314,0.0729371585964548,0.0741171664164914,0.103054726043777,0.0187312605394862,0.038695231536413,0.0666746673960452,0.0790903131583741,0.0522689572674452,0.0274066255681236,0.0524552247638482,0.0316082861747336,0.0957600157411812,0.0362145015015264,0.0451769176279342,0.121440255363912,0.0414647911402217,0.0699154850556307,0.0563563342194044,0.0188279873711708,0.0980173754176746,0.0244711981162567,0.0622396164764226,0.0754346408729824,0.0835954370667672,0.0137455349657437,0.0636649702749318,0.0499260465172286,0.113115355103661,0.0533651021929189,0.0615879287809167,0.0711456412925186,0.0747926166617555,0.110232296894091,0.0496974745548805,0.0390896605537499,0.0274323611354961,0.068021070708625,0.0391448903520311,0.0586764159776905,0.108774540178083,0.0572991483630332,0.0531789746237831,0.0328303836021734,0.0845709169838542,0.0290086143667833,0.0293173870357417,0.0290184969943146,0.068604559163001,0.0793787921982862,0.0668916920006879,0.0551850551267702,0.0519979539810987,0.106176102377806,0.0753799633055042,0.0540638424617008,0.0505005748171655,0.043024301157331,0.109270891772434,0.0492508964482499,0.0310833332001668,0.0632915257577744,0.0545935611069184,0.058889571663407,0.0967312568573039,8.625,45.625
"152",0.0403914082579125,0.0882667908206018,0.0796669987184955,0.0774332825856064,0.0912794373893811,0.120921066440002,0.0447486307663584,0.0512188194741557,0.0580645577170823,0.0761742719697574,0.116708245544468,0.0619639717994597,0.0461114620267222,0.0554302294829412,0.100038267582842,0.0403806733452149,0.0815244716349487,0.100715280573676,0.0540240634541462,0.0914757564528379,0.119825292576483,0.178718403267543,0.0777019424899939,0.111975389070716,0.0627126305585866,0.111431524449878,0.0801771941265805,0.092250176728621,0.0166731936590984,0.0289062195206107,0.0511119267906974,0.0575051402473883,0.0276861205298105,0.141265651993759,0.0749579960303669,0.120616194318553,0.099596937915171,0.047855197372494,0.101574689259768,0.0716284984304993,0.0614664788621379,0.0782951701358098,0.108437931344953,0.0875118417579934,0.0869262011997008,0.0575636137066529,0.0421507975611146,0.0654667648647558,0.107139653065795,0.0941663483193523,0.0863469681728727,0.0967945880589586,0.0473990064769556,0.0730344600237833,0.043313283922517,0.0892127358185494,0.025863776578439,0.0370680651619723,0.0676012857589736,0.054183650909718,0.110819060359851,0.0879875550892305,0.0717162966266482,0.139043240828455,0.0862722547526538,0.0549996495484217,0.0560974180678098,0.112720191360571,0.130877837778218,0.0295485573953053,0.0751130806718935,0.0843804275810628,0.0457678326898471,0.0921921691157869,0.128781822628384,0.160357827037734,0.0505739841503383,0.0792217121162467,0.0748285687976083,0.107078070530101,0.0817606239554332,0.0121528823839455,0.118136891013548,0.080214487294868,0.113996975963254,0.127655566029146,0.0834479953551975,0.0427294637583118,0.121991754158962,0.0617403475812684,0.0888532948949091,0.0663225485000565,0.0660673759440535,0.116419565001456,0.0827953938729774,0.0888627643642746,0.0995190914363498,0.112187112675089,0.0930365381303441,0.129801523536749,20.625,44.625
"153",0.0403914082579125,0.0882667908206018,0.0796669987184955,0.0774332825856064,0.0912794373893811,0.120921066440002,0.0447486307663584,0.0512188194741557,0.0580645577170823,0.0761742719697574,0.116708245544468,0.0619639717994597,0.0461114620267222,0.0554302294829412,0.100038267582842,0.0403806733452149,0.0815244716349487,0.100715280573676,0.0540240634541462,0.0914757564528379,0.119825292576483,0.178718403267543,0.0777019424899939,0.111975389070716,0.0627126305585866,0.111431524449878,0.0801771941265805,0.092250176728621,0.0166731936590984,0.0289062195206107,0.0511119267906974,0.0575051402473883,0.0276861205298105,0.141265651993759,0.0749579960303669,0.120616194318553,0.099596937915171,0.047855197372494,0.101574689259768,0.0716284984304993,0.0614664788621379,0.0782951701358098,0.108437931344953,0.0875118417579934,0.0869262011997008,0.0575636137066529,0.0421507975611146,0.0654667648647558,0.107139653065795,0.0941663483193523,0.0863469681728727,0.0967945880589586,0.0473990064769556,0.0730344600237833,0.043313283922517,0.0892127358185494,0.025863776578439,0.0370680651619723,0.0676012857589736,0.054183650909718,0.110819060359851,0.0879875550892305,0.0717162966266482,0.139043240828455,0.0862722547526538,0.0549996495484217,0.0560974180678098,0.112720191360571,0.130877837778218,0.0295485573953053,0.0751130806718935,0.0843804275810628,0.0457678326898471,0.0921921691157869,0.128781822628384,0.160357827037734,0.0505739841503383,0.0792217121162467,0.0748285687976083,0.107078070530101,0.0817606239554332,0.0121528823839455,0.118136891013548,0.080214487294868,0.113996975963254,0.127655566029146,0.0834479953551975,0.0427294637583118,0.121991754158962,0.0617403475812684,0.0888532948949091,0.0663225485000565,0.0660673759440535,0.116419565001456,0.0827953938729774,0.0888627643642746,0.0995190914363498,0.112187112675089,0.0930365381303441,0.129801523536749,20.875,44.625
"154",-0.0364870926420875,0.0394816731206018,0.0306925621184955,0.0275591947856065,0.0590368833893812,0.0160436267400024,-0.00620373633364157,0.0104713652741557,-0.0137951792829178,-0.0140922887302427,0.057994879444468,-0.0110324315005403,0.0122759162267222,0.0356733383829412,0.0243708878228424,-0.0226338911847851,0.0208763941049486,0.00128131917367608,0.0301116689541461,-0.00227212603716209,0.0465969541764831,0.0840146956675427,0.012114700989994,0.0185910358107155,0.00731082925858656,0.0430500724498777,0.0183004481265805,0.0234597265286211,-0.0359369902509017,-0.0462975319793894,-0.0102189791093026,0.0372902667473883,-0.000248265450189522,0.0583485514837589,0.0266731948403669,0.0093411958685532,0.042091950335171,0.019423976972494,0.00163071525976805,0.00923395894049933,0.0290349567621378,0.0790636112358098,0.0325908229449526,0.00554544875799351,0.00557600269970082,-0.025849567723347,-0.0281266016088854,0.0303801858447558,-0.004533558484205,0.00912471901935241,0.0664122315928727,0.0470377852889585,0.0316900491769556,-0.0171678065562167,-0.0245708138774829,-0.0162156992814507,0.0194646164784391,0.0265682543619723,0.0250662152589736,0.023718048909718,0.0314551262698507,0.0226309420892304,0.0170569682266483,0.0574264834284551,0.0135309296526537,0.0121178140484217,0.00529674623780985,0.0454843801605715,0.022997541298218,0.0526679157953053,0.0423082693718936,0.0317896462510628,-0.00265740931015296,-0.027365242484213,0.0474470885283845,0.0672601330277335,0.0500368558703382,0.00236869258624678,-0.0175700939023917,0.0277568350301012,0.0162606405554331,0.00933337988394553,0.0280451056135481,0.00274247180486809,-0.00924183443674614,0.066365532439146,0.0520286525551974,-0.0209272371416883,0.0657399782589618,-0.0254367564487316,-0.0049443339050908,0.0425054930800565,-0.0134575687459464,0.00944773912145558,0.0203790309729776,0.0727191080642746,0.0484036842563497,0.0849305457750891,0.0106157628303441,0.0689393367367486,22.625,44.625
"156",-0.0449161528598988,-0.0986659101295003,-0.120078837606019,-0.060980970245438,-0.158621908804677,-0.0840831277944725,-0.035340771351692,-0.0649367513424651,-0.157768378699779,-0.0100867497562037,-0.0433352446398071,-0.0838382008160093,-0.0455813623953707,-0.0802199505068028,-0.0538415993649111,-0.0998033285942911,-0.0837156718778048,-0.098127008441435,-0.105409405345868,-0.0737462599129578,-0.143984348618108,-0.0557309725861236,-0.0451750556983944,-0.0129966886453081,-0.100976944028961,-0.073124943903744,-0.0667278328653125,-0.0788293188011197,-0.118851282930903,-0.136558147793904,-0.0920138275305378,-0.122470129310098,-0.0961778830872505,-0.0640221936348309,-0.0791053515151146,-0.149993211545256,-0.0588036485275223,-0.0446172949274017,-0.127333059547392,-0.0547264634187481,-0.0417356188567569,-0.0678463727495696,-0.0699033075772182,-0.0431761897666144,-0.141373147889647,-0.0694964256800246,-0.13003612672396,-0.0484270195140073,-0.141626131937401,-0.0817941523524944,-0.0811336497448948,-0.0314115220994287,-0.0597343352868267,-0.0965477219090103,-0.128110412417226,-0.0737855306297766,-0.166277528488286,-0.057472689554683,-0.0612670342259749,-0.0636173333392048,-0.109583773687969,-0.0433478647508397,-0.0459610609997179,-0.00767672197849534,-0.0363858130307982,-0.0773883115822876,-0.127024424036586,-0.0984369718386955,-0.00718111271146626,-0.149483497773902,-0.159390014941437,-0.0381022617269585,-0.106659498219804,-0.0641638042268866,-0.100363935292493,-0.0154769832384333,-0.135347644734802,-0.119944045577158,-0.0327939033701148,-0.0327239975977476,-0.153823743653505,-0.0625531453869124,-0.117850422026397,-0.0694005809983891,-0.0539583795606335,-0.0537279487811579,-0.104018334748135,-0.0417910865278847,-0.0438846049085755,-0.0767012841979052,-0.0886815185057648,-0.0828829112817613,-0.0506963505241748,-0.0366079408088231,-0.0960786180539394,-0.0833699310497803,-0.125341284485059,-0.166813453078564,-0.0929173227381583,-0.0513336350616742,26.375,44.125
"157",0.155374150167913,0.135173117650602,0.156318143318495,0.118415706335606,0.120668347589381,0.108481616290002,0.111292005996358,0.154823985934156,0.188457576307082,0.152266159669757,0.121574381244468,0.13123221979946,0.0817419330847223,0.172523792883941,0.159025015782842,0.135100447715215,0.114808589754949,0.154562928813676,0.149851878084146,0.111957028462838,0.149860915996483,0.169490127607543,0.135334168489994,0.196712830910716,0.157323594698586,0.133197500129878,0.167170909826581,0.122114634888621,0.195580890549098,0.151287781520611,0.119119745190697,0.0716436174473883,0.133847507034811,0.164423786543759,0.177319811330367,0.218775077618553,0.127628141795171,0.108496095472494,0.126897408369768,0.113773642640499,0.0868922882621379,0.12351056553581,0.124698828304953,0.161112400557993,0.110753385049701,0.129747905926653,0.159981965261115,0.115662768674756,0.197155757865795,0.196215233849352,0.122861322702873,0.160218528858958,0.0929658314769555,0.132878466943783,0.152403282692517,0.133699639218549,0.074650871978439,0.106998106261972,0.133824605158974,0.097241451849718,0.122000932749851,0.15594255718723,0.147665757326648,0.142224293228455,0.150236155552654,0.141096638508422,0.12421315023781,0.148173469605571,0.177281139978218,0.0767028057953052,0.131291874301893,0.143491440981063,0.113578634689847,0.164289339145787,0.162577331138384,0.170649582727734,0.147142209150338,0.144515748836247,0.174015028697608,0.163555656130101,0.151055545155433,0.101067327183946,0.120942726513548,0.152856254304868,0.202355214263254,0.161165691959146,0.137146640185197,0.158838549698312,0.167249649928962,0.163707510791268,0.138477341364909,0.104750375690056,0.139926776954053,0.134264487161456,0.111843496572977,0.0906257343642746,0.12079952613635,0.156963725225089,0.133674846740344,0.149115976486749,40.125,44.125
"158",0.141990615772871,0.125607210955842,0.132885427150056,0.0991048681730508,0.100472208499235,0.0953474608491264,0.0899957664768004,0.146542284666731,0.173175193091398,0.133596307737415,0.110593952489158,0.117896798831863,0.060466520973085,0.136835790355022,0.150768785971459,0.117599443240955,0.108690712498886,0.139672591090403,0.138755701841149,0.111220092040335,0.128281208202692,0.138178275007671,0.108038807662404,0.171018536475135,0.142399641991717,0.118572307189836,0.151569493506752,0.095045551960857,0.163055493669641,0.158720591056524,0.0957984224880429,0.0630102288154432,0.103329815467101,0.145927636704672,0.145315885796923,0.193488783201202,0.113928645674239,0.0889578936256079,0.101363310943754,0.102645036418872,0.0603634916568609,0.102656045541855,0.11259625998205,0.148498660123964,0.0879858656904152,0.117949259508588,0.138073771335116,0.0804453195812121,0.16583516096834,0.189032082472196,0.0945740371570227,0.139900905282339,0.0585442936849871,0.116834109084737,0.119940587419981,0.116973726148178,0.0441134192321515,0.0885845347229237,0.115641249504207,0.0709287699360396,0.101614582627071,0.130950833590322,0.127336235478411,0.129610657732007,0.111914759652036,0.131072282550839,0.100769194375446,0.114383412353744,0.168664801978608,0.0581929334975794,0.114949515736897,0.131699997587021,0.0958923089807179,0.155005378695266,0.140637486875107,0.154476804046229,0.117997763958841,0.128088967203131,0.143093549278548,0.138753529130297,0.128994981959193,0.0854858420573086,0.113630463882501,0.14802098635282,0.189223308214928,0.131130504603185,0.12301920179035,0.141619151663764,0.144466280961812,0.136636154115336,0.138950087394197,0.0903305899101212,0.118145821072964,0.117743130154667,0.0949242723416219,0.0776793108278893,0.105342049217238,0.135414202897312,0.0980537200159142,0.129699545754497,40.625,44.125
"159",0.0776720009064204,0.0751506561051782,0.150146243352546,0.0611784555820851,0.0609004660833328,0.0514435345343324,-0.0188772405692108,0.0993663047818107,0.0526296905167596,0.0685277475369793,0.0555206745029129,0.0511360630256723,0.0315378979397258,0.0117040407696397,0.0654999972408064,0.0759818000793943,0.0400399789474332,0.104239260451945,0.0718629288718696,0.0671028666415372,0.0998111130813591,0.14636440342259,0.0433642823929308,0.109661316377721,0.0830633801182634,0.115462242311657,0.0787364357120328,0.056927732287517,0.0718121036835571,0.0416669053241661,0.040180287655876,0.0348161462628245,0.0330537125079553,0.095933257018638,0.0530526551744475,0.119551708759139,0.032525462339049,0.0784553563754996,0.0759054788907547,0.0554249930924476,0.0155013142922839,0.0676448865024716,0.0733976385596828,0.118711437108977,0.046334961635167,0.0234178844364418,0.0897165603312979,0.119010253564808,0.015210103845249,0.0847687709629292,0.0601982519529205,0.0970451677584041,0.0558997444810178,0.0991440150058589,0.0509769517724085,0.064124028830757,0.00683023110756031,0.071968071921592,0.0602100063262274,0.0997293672700942,0.0435577735759158,0.046738685915526,0.0520566610233211,0.0696672379755549,0.0721795428256715,0.0584547798265068,0.0463375572706601,0.096015679856635,0.121262593202963,0.0327939280737696,0.0837925349211501,0.0493541377346097,0.0682224095797485,0.0348616356052776,0.0860056034559875,0.111703553017566,0.12449315280716,0.0421509763856526,0.107008147385943,0.0973551951978716,0.0498343989068452,0.0384731717565053,0.0597327068858041,0.09906960733818,0.0839788304426499,0.0904994236726947,0.0895514631638972,0.00954241655517601,0.0992863989626808,0.0753545207570623,0.0717956532627994,0.0168731397548723,0.0688049757470831,0.0605452476719882,0.0790411723927763,0.0587887294625326,0.023430312750179,0.128599209253013,0.102886134405288,0.0881986185798019,19.375,43.875
"160",0.0776720009064204,0.0751506561051782,0.150146243352546,0.0611784555820851,0.0609004660833328,0.0514435345343324,-0.0188772405692108,0.0993663047818107,0.0526296905167596,0.0685277475369793,0.0555206745029129,0.0511360630256723,0.0315378979397258,0.0117040407696397,0.0654999972408064,0.0759818000793943,0.0400399789474332,0.104239260451945,0.0718629288718696,0.0671028666415372,0.0998111130813591,0.14636440342259,0.0433642823929308,0.109661316377721,0.0830633801182634,0.115462242311657,0.0787364357120328,0.056927732287517,0.0718121036835571,0.0416669053241661,0.040180287655876,0.0348161462628245,0.0330537125079553,0.095933257018638,0.0530526551744475,0.119551708759139,0.032525462339049,0.0784553563754996,0.0759054788907547,0.0554249930924476,0.0155013142922839,0.0676448865024716,0.0733976385596828,0.118711437108977,0.046334961635167,0.0234178844364418,0.0897165603312979,0.119010253564808,0.015210103845249,0.0847687709629292,0.0601982519529205,0.0970451677584041,0.0558997444810178,0.0991440150058589,0.0509769517724085,0.064124028830757,0.00683023110756031,0.071968071921592,0.0602100063262274,0.0997293672700942,0.0435577735759158,0.046738685915526,0.0520566610233211,0.0696672379755549,0.0721795428256715,0.0584547798265068,0.0463375572706601,0.096015679856635,0.121262593202963,0.0327939280737696,0.0837925349211501,0.0493541377346097,0.0682224095797485,0.0348616356052776,0.0860056034559875,0.111703553017566,0.12449315280716,0.0421509763856526,0.107008147385943,0.0973551951978716,0.0498343989068452,0.0384731717565053,0.0597327068858041,0.09906960733818,0.0839788304426499,0.0904994236726947,0.0895514631638972,0.00954241655517601,0.0992863989626808,0.0753545207570623,0.0717956532627994,0.0168731397548723,0.0688049757470831,0.0605452476719882,0.0790411723927763,0.0587887294625326,0.023430312750179,0.128599209253013,0.102886134405288,0.0881986185798019,19.625,43.875
"163",-0.0928364285698864,-0.0953352133199188,-0.0768264076878865,-0.0968658862357687,-0.11862909762859,-0.0879926102954323,-0.0890802774783425,-0.0595738979064507,-0.0678054181140081,-0.106171958753614,-0.0789111449163229,-0.0860635143382454,-0.106170241421938,-0.0924222751712167,-0.076949729908512,-0.0663167834671714,-0.0757848334290218,-0.101334851288886,-0.108395514675843,-0.0746296271355316,-0.152082815728605,-0.118762220954999,-0.097838077902824,-0.0810952693688372,-0.100702398075794,-0.0451989367612159,-0.0837102968851822,-0.0693711298591888,-0.0940565508852731,-0.0689754463183468,-0.0881223430164756,-0.103446298633166,-0.0640189996209749,-0.0813193334907611,-0.071554288624757,-0.116473504764669,-0.0746349550035453,-0.0626250644335087,-0.0683014762162234,-0.0722209421605138,-0.0636894680635871,-0.102426045603955,-0.0563759022416258,-0.0639095344825548,-0.0542411969318764,-0.0905153016561518,-0.0745269376852664,-0.101022648688819,-0.0912076185984735,-0.110692349172066,-0.111426392136088,-0.0748167721597782,-0.0766224531443694,-0.0849169229905955,-0.0937762690288293,-0.0692136169483255,-0.110943247403743,-0.0822093599235775,-0.113929714427017,-0.117003420133233,-0.0989050399342562,-0.0885852329350681,-0.104369856782771,-0.101538219696339,-0.0720571753070811,-0.0815166394190833,-0.0617143636074813,-0.110663557478245,-0.116386665805909,-0.0694791151451195,-0.10862063104625,-0.0782600984645038,-0.094589381491375,-0.0948240420279688,-0.0918613477223095,-0.109087142431917,-0.0759450961369667,-0.124961975076217,-0.0879635047968267,-0.0897558884161459,-0.110170433819217,-0.0710812812642583,-0.0889524544056852,-0.071658412436999,-0.0911813758017137,-0.116818128782412,-0.11295298691323,-0.0778185653589014,-0.112258653822195,-0.0753251752944958,-0.0881678895382992,-0.0964078333828346,-0.088859743312669,-0.104375322327566,-0.10236354525175,-0.102140319719833,-0.114287330242226,-0.119826537523082,-0.088275602036593,-0.0817066637426962,4.625,43.625
