"","overall","names"
"1",28.2312231372166,"y"
"2",100,"X"
"3",33.2546927844885,"x"
"4",0.500420429776551,"temperatureseasonality"
"5",6.24589817364718,"rainseasonality"
"6",5.00807471666489,"pet"
"7",22.5413756248371,"humanpopdens"
"8",15.040605252262,"Host_richness"
"9",57.1807376244438,"Generalism_degree"
"10",12.163795578193,"footpr"
"11",8.33703115321311,"EVI"
"12",12.858298401379,"Ec.Het"
"13",0,"annualtemperature"
"14",17.1814606829599,"annualrainfall"
"15",11.0486294216864,"y"
"16",100,"X"
"17",17.7595950201426,"x"
"18",0,"temperatureseasonality"
"19",10.5324323869379,"rainseasonality"
"20",7.86725857415194,"pet"
"21",17.4612174700558,"humanpopdens"
"22",19.9708124462158,"Host_richness"
"23",36.4772555227336,"Generalism_degree"
"24",14.7506990212712,"footpr"
"25",23.6616288620107,"EVI"
"26",20.7085068978763,"Ec.Het"
"27",19.999899688839,"annualtemperature"
"28",16.9546444587841,"annualrainfall"
"29",13.6094499442299,"y"
"30",100,"X"
"31",19.6848112526034,"x"
"32",8.37969204504464,"temperatureseasonality"
"33",7.10946626925488,"rainseasonality"
"34",12.0439936200683,"pet"
"35",16.7303700358563,"humanpopdens"
"36",37.1636701363802,"Host_richness"
"37",64.6707374640119,"Generalism_degree"
"38",6.24728679281533,"footpr"
"39",35.6380745173151,"EVI"
"40",42.9200197217653,"Ec.Het"
"41",23.3335850681582,"annualtemperature"
"42",0,"annualrainfall"
"43",43.9640427976727,"y"
"44",100,"X"
"45",19.7810892420524,"x"
"46",7.45845783638198,"temperatureseasonality"
"47",2.50729912667683,"rainseasonality"
"48",24.3374718931991,"pet"
"49",14.9483157936319,"humanpopdens"
"50",31.3418760518021,"Host_richness"
"51",48.9680516501219,"Generalism_degree"
"52",28.4698699803449,"footpr"
"53",17.6830485126194,"EVI"
"54",53.0783002874553,"Ec.Het"
"55",32.9698638247357,"annualtemperature"
"56",0,"annualrainfall"
"57",15.9385389641119,"y"
"58",100,"X"
"59",27.9151119632757,"x"
"60",5.66178557559346,"temperatureseasonality"
"61",10.6787463338491,"rainseasonality"
"62",0,"pet"
"63",10.5032825053179,"humanpopdens"
"64",12.2757250662258,"Host_richness"
"65",44.255441014031,"Generalism_degree"
"66",13.7100039070198,"footpr"
"67",22.9500482470029,"EVI"
"68",34.9100287992439,"Ec.Het"
"69",24.8311711300556,"annualtemperature"
"70",16.9278139788685,"annualrainfall"
"71",13.8538577200695,"y"
