"","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","PSV","x","y"
"3",0.58246140016372,0.35545843260173,0.551411245380434,0.311813470035161,0.393870371835111,0.519487215269285,0.478815052084463,0.532528416178423,0.391569466847949,0.538355465826157,0.51546275482386,0.436450560152523,0.306384767340878,0.386858373363908,0.367499967163257,0.637868675001558,0.460723157606263,0.295478812576323,0.292875993895465,0.378989094573791,0.320415212296374,0.279177973344904,0.507190756058758,0.336392007651199,0.397578752351278,0.550641509919097,0.464317469023549,0.49913586829882,0.398093238997255,0.639931135928018,0.524728245775572,0.332498523449884,0.651288184652323,0.508267290126423,0.19551068388184,0.401080154517811,0.541471885873575,0.471823608815386,0.23131670841416,0.527123705692359,0.28310846283725,0.34042913647403,0.52470962938297,0.43549490817429,0.335373692692955,0.592582091069634,0.328903305097515,0.35846882221341,0.360017479584783,0.392520078505832,0.291325608189404,0.349894327304438,0.463099738622901,0.31862356207525,0.335669300822659,0.33661315688737,0.562443243974719,0.386727284396712,0.548452393392246,0.334979417034233,0.531108011488111,0.315221199398298,0.485008709255043,0.37427835134434,0.296549053830333,0.585189415580131,0.382811932215265,0.258817991661295,0.450544579090111,0.284356625905333,0.285289855810619,0.586494289698347,0.525316569878049,0.619253797631926,0.715357138523827,0.860091376621117,0.583095503895276,0.318293613092194,0.5592878079368,0.430658777017706,0.366996714010697,0.462910355555456,0.553712661262694,0.455576293184664,0.204726597808395,0.312377784610348,0.349019360983762,0.666725809413642,0.500831113835005,0.403201752921587,0.469043648450976,0.596903092091171,0.241616006889014,0.435280735939416,0.264696034686601,0.296477399744462,0.384565747345927,0.440194341736025,0.289760619823042,0.293188560302389,18.875,68.375
"4",0.58246140016372,0.35545843260173,0.551411245380434,0.311813470035161,0.393870371835111,0.519487215269285,0.478815052084463,0.532528416178423,0.391569466847949,0.538355465826157,0.51546275482386,0.436450560152523,0.306384767340878,0.386858373363908,0.367499967163257,0.637868675001558,0.460723157606263,0.295478812576323,0.292875993895465,0.378989094573791,0.320415212296374,0.279177973344904,0.507190756058758,0.336392007651199,0.397578752351278,0.550641509919097,0.464317469023549,0.49913586829882,0.398093238997255,0.639931135928018,0.524728245775572,0.332498523449884,0.651288184652323,0.508267290126423,0.19551068388184,0.401080154517811,0.541471885873575,0.471823608815386,0.23131670841416,0.527123705692359,0.28310846283725,0.34042913647403,0.52470962938297,0.43549490817429,0.335373692692955,0.592582091069634,0.328903305097515,0.35846882221341,0.360017479584783,0.392520078505832,0.291325608189404,0.349894327304438,0.463099738622901,0.31862356207525,0.335669300822659,0.33661315688737,0.562443243974719,0.386727284396712,0.548452393392246,0.334979417034233,0.531108011488111,0.315221199398298,0.485008709255043,0.37427835134434,0.296549053830333,0.585189415580131,0.382811932215265,0.258817991661295,0.450544579090111,0.284356625905333,0.285289855810619,0.586494289698347,0.525316569878049,0.619253797631926,0.715357138523827,0.860091376621117,0.583095503895276,0.318293613092194,0.5592878079368,0.430658777017706,0.366996714010697,0.462910355555456,0.553712661262694,0.455576293184664,0.204726597808395,0.312377784610348,0.349019360983762,0.666725809413642,0.500831113835005,0.403201752921587,0.469043648450976,0.596903092091171,0.241616006889014,0.435280735939416,0.264696034686601,0.296477399744462,0.384565747345927,0.440194341736025,0.289760619823042,0.293188560302389,19.125,68.375
"5",0.424697768857991,0.272974507390943,0.389117694024018,0.217116602356887,0.275029046747618,0.618598001852237,0.34141685333805,0.369744659337025,0.268360056953733,0.379372668299547,0.383520241422038,0.298461656256278,0.241489040171865,0.290425927671052,0.284394964538083,0.475004191631733,0.320364782536522,0.187030038304808,0.251023371129201,0.314779610172701,0.277962136690772,0.231952414917825,0.378767370355793,0.257397753244958,0.308644770758441,0.429267929051513,0.295815268561036,0.354016501028894,0.270529020754598,0.431663200032366,0.402836199481226,0.292867094835455,0.458556559490866,0.362041962273064,0.204806415360312,0.267999802111922,0.423709577358928,0.404203393171848,0.209394117836761,0.374715175622873,0.209925266530723,0.274254767944495,0.375939445081885,0.335144750781376,0.257516064601893,0.47405196894723,0.238891005098746,0.324194831723524,0.271188378837287,0.248002144916602,0.212912981437717,0.282303000376688,0.333678434588359,0.241889979245979,0.236241841199945,0.269786887163386,0.419217564089575,0.281221093170137,0.4130221724351,0.247433542546857,0.417249052131563,0.26702786764915,0.350006663554076,0.306532398983113,0.229025390821833,0.444166663974462,0.301473270025385,0.208384017895051,0.295510342438868,0.219752748995545,0.220495190683479,0.424806345847529,0.449866523531407,0.408272970874135,0.511846097379757,0.630061685559057,0.43646409475719,0.235930008911223,0.397449560488558,0.303692844882274,0.323893246087299,0.38427222644827,0.410454919052408,0.285195082064513,0.194584676653467,0.245626595566903,0.322800062779414,0.508348579099446,0.367150065732186,0.390100091725265,0.366132800125432,0.390944952534782,0.170027160612522,0.352828612330125,0.201048097242632,0.198598218700281,0.407371128131678,0.332263497852736,0.210642054232427,0.188844989007891,33.875,68.125
"6",0.424697768857991,0.272974507390943,0.389117694024018,0.217116602356887,0.275029046747618,0.618598001852237,0.34141685333805,0.369744659337025,0.268360056953733,0.379372668299547,0.383520241422038,0.298461656256278,0.241489040171865,0.290425927671052,0.284394964538083,0.475004191631733,0.320364782536522,0.187030038304808,0.251023371129201,0.314779610172701,0.277962136690772,0.231952414917825,0.378767370355793,0.257397753244958,0.308644770758441,0.429267929051513,0.295815268561036,0.354016501028894,0.270529020754598,0.431663200032366,0.402836199481226,0.292867094835455,0.458556559490866,0.362041962273064,0.204806415360312,0.267999802111922,0.423709577358928,0.404203393171848,0.209394117836761,0.374715175622873,0.209925266530723,0.274254767944495,0.375939445081885,0.335144750781376,0.257516064601893,0.47405196894723,0.238891005098746,0.324194831723524,0.271188378837287,0.248002144916602,0.212912981437717,0.282303000376688,0.333678434588359,0.241889979245979,0.236241841199945,0.269786887163386,0.419217564089575,0.281221093170137,0.4130221724351,0.247433542546857,0.417249052131563,0.26702786764915,0.350006663554076,0.306532398983113,0.229025390821833,0.444166663974462,0.301473270025385,0.208384017895051,0.295510342438868,0.219752748995545,0.220495190683479,0.424806345847529,0.449866523531407,0.408272970874135,0.511846097379757,0.630061685559057,0.43646409475719,0.235930008911223,0.397449560488558,0.303692844882274,0.323893246087299,0.38427222644827,0.410454919052408,0.285195082064513,0.194584676653467,0.245626595566903,0.322800062779414,0.508348579099446,0.367150065732186,0.390100091725265,0.366132800125432,0.390944952534782,0.170027160612522,0.352828612330125,0.201048097242632,0.198598218700281,0.407371128131678,0.332263497852736,0.210642054232427,0.188844989007891,34.125,68.125
"7",0.424697768857991,0.272974507390943,0.389117694024018,0.217116602356887,0.275029046747618,0.618598001852237,0.34141685333805,0.369744659337025,0.268360056953733,0.379372668299547,0.383520241422038,0.298461656256278,0.241489040171865,0.290425927671052,0.284394964538083,0.475004191631733,0.320364782536522,0.187030038304808,0.251023371129201,0.314779610172701,0.277962136690772,0.231952414917825,0.378767370355793,0.257397753244958,0.308644770758441,0.429267929051513,0.295815268561036,0.354016501028894,0.270529020754598,0.431663200032366,0.402836199481226,0.292867094835455,0.458556559490866,0.362041962273064,0.204806415360312,0.267999802111922,0.423709577358928,0.404203393171848,0.209394117836761,0.374715175622873,0.209925266530723,0.274254767944495,0.375939445081885,0.335144750781376,0.257516064601893,0.47405196894723,0.238891005098746,0.324194831723524,0.271188378837287,0.248002144916602,0.212912981437717,0.282303000376688,0.333678434588359,0.241889979245979,0.236241841199945,0.269786887163386,0.419217564089575,0.281221093170137,0.4130221724351,0.247433542546857,0.417249052131563,0.26702786764915,0.350006663554076,0.306532398983113,0.229025390821833,0.444166663974462,0.301473270025385,0.208384017895051,0.295510342438868,0.219752748995545,0.220495190683479,0.424806345847529,0.449866523531407,0.408272970874135,0.511846097379757,0.630061685559057,0.43646409475719,0.235930008911223,0.397449560488558,0.303692844882274,0.323893246087299,0.38427222644827,0.410454919052408,0.285195082064513,0.194584676653467,0.245626595566903,0.322800062779414,0.508348579099446,0.367150065732186,0.390100091725265,0.366132800125432,0.390944952534782,0.170027160612522,0.352828612330125,0.201048097242632,0.198598218700281,0.407371128131678,0.332263497852736,0.210642054232427,0.188844989007891,33.875,67.875
"8",0.424697768857991,0.272974507390943,0.389117694024018,0.217116602356887,0.275029046747618,0.618598001852237,0.34141685333805,0.369744659337025,0.268360056953733,0.379372668299547,0.383520241422038,0.298461656256278,0.241489040171865,0.290425927671052,0.284394964538083,0.475004191631733,0.320364782536522,0.187030038304808,0.251023371129201,0.314779610172701,0.277962136690772,0.231952414917825,0.378767370355793,0.257397753244958,0.308644770758441,0.429267929051513,0.295815268561036,0.354016501028894,0.270529020754598,0.431663200032366,0.402836199481226,0.292867094835455,0.458556559490866,0.362041962273064,0.204806415360312,0.267999802111922,0.423709577358928,0.404203393171848,0.209394117836761,0.374715175622873,0.209925266530723,0.274254767944495,0.375939445081885,0.335144750781376,0.257516064601893,0.47405196894723,0.238891005098746,0.324194831723524,0.271188378837287,0.248002144916602,0.212912981437717,0.282303000376688,0.333678434588359,0.241889979245979,0.236241841199945,0.269786887163386,0.419217564089575,0.281221093170137,0.4130221724351,0.247433542546857,0.417249052131563,0.26702786764915,0.350006663554076,0.306532398983113,0.229025390821833,0.444166663974462,0.301473270025385,0.208384017895051,0.295510342438868,0.219752748995545,0.220495190683479,0.424806345847529,0.449866523531407,0.408272970874135,0.511846097379757,0.630061685559057,0.43646409475719,0.235930008911223,0.397449560488558,0.303692844882274,0.323893246087299,0.38427222644827,0.410454919052408,0.285195082064513,0.194584676653467,0.245626595566903,0.322800062779414,0.508348579099446,0.367150065732186,0.390100091725265,0.366132800125432,0.390944952534782,0.170027160612522,0.352828612330125,0.201048097242632,0.198598218700281,0.407371128131678,0.332263497852736,0.210642054232427,0.188844989007891,34.125,67.875
"9",0.529028860283786,0.296213005472381,0.417784442412001,0.266317126511289,0.337630999926887,0.492544590909136,0.386066209064678,0.450456181166015,0.340374493003832,0.409792889474482,0.490856664306821,0.339270871803444,0.280217466939836,0.304319794058918,0.307140611806509,0.515832380190627,0.362253033926849,0.243188791652067,0.310667856904423,0.386737444479838,0.303990241836759,0.277580874322036,0.397452220649072,0.295402060050338,0.396118575890536,0.486957986153711,0.350534351143884,0.499283719821514,0.339643689956159,0.410255573001459,0.504164510640937,0.338669601954841,0.473108273454295,0.40629195643944,0.22780097897737,0.294027333363014,0.382426065342727,0.368221799183792,0.261902837403311,0.411018690810594,0.245071953905247,0.357729169438794,0.413154554980935,0.411019071105966,0.271048903433195,0.570108600760402,0.291509781168907,0.387188633538648,0.263062263038197,0.382207072950831,0.273945481114415,0.421501505277423,0.351646734273608,0.291987567423356,0.263208097802613,0.335994634084135,0.425948577579167,0.337227595981087,0.390093190459304,0.285552795770545,0.476028434762867,0.322744003753565,0.437631286265698,0.363933499034845,0.291242176191489,0.543940953277308,0.309524514606681,0.293729772195037,0.327748076805616,0.292002304453524,0.23131933428893,0.45195435140025,0.4058760402672,0.429536892759536,0.536801681743151,0.719983577647245,0.496366580391102,0.320508907092588,0.437406347883921,0.440493186861992,0.364402776163602,0.407400509218548,0.412685543226039,0.33339478454594,0.237307126984787,0.330844553756678,0.323981233992463,0.576227908726488,0.444350735830389,0.423182601529986,0.403036130582241,0.465158048473581,0.18686199414364,0.429534324231382,0.236910732409009,0.250928099570988,0.404763400178101,0.333432133926344,0.283804411184574,0.244925191315923,-149.875,67.125
"10",0.290986079751573,0.186717686901935,0.199842398733589,0.177015948222093,0.169557235210776,0.339045595079119,0.278617621061223,0.279648994554193,0.222440557197872,0.167005985821992,0.367460661418696,0.163073785202752,0.163484592439987,0.181988121927015,0.157086956199199,0.361492306933493,0.197725732536324,0.11056113311918,0.172115455928971,0.185684890484272,0.149630353692893,0.199199162398152,0.204168570752319,0.184343763031502,0.242745269638285,0.348508033305662,0.173367537321169,0.252921591325998,0.185036987433794,0.223031239860809,0.308727084546444,0.24500477423509,0.233919439557577,0.240647607894609,0.160997572830868,0.152243942668234,0.240981362540564,0.178751848426023,0.184219932436563,0.19375727379269,0.155435705987169,0.177819593180024,0.247284357158197,0.211939020558539,0.180672560346032,0.371244269728255,0.13775401759683,0.304452768568374,0.205402423468797,0.157684979749801,0.124171000184205,0.204353143684926,0.215445327539468,0.158012229075172,0.192102334612757,0.228458767978655,0.194707090790985,0.19081779201124,0.286820237174766,0.094643781159319,0.273590320069637,0.255335980537727,0.172244659603072,0.218360151495685,0.221601622083432,0.245044425547346,0.154296783741862,0.152445536595336,0.212654559948389,0.161731981862053,0.165628028567244,0.290512951732894,0.294061268984414,0.275392547934367,0.419281568488326,1,0.311966657205239,0.133304789925994,0.252993516628694,0.196091658020694,0.276909816670626,0.320012174278197,0.124629180761392,0.259960911826708,0.180940463933436,0.190594171013571,0.235432734107401,0.478375883198903,0.240193855395169,0.230389730114317,0.284310922004586,0.254167426444912,0.126231926324907,0.227689350618107,0.15320265568462,0.0962387231855377,0.182564427680697,0.20353438100454,0.150918105036375,0.176190603213606,-148.625,65.375
"11",0.559633873815707,0.338144639845997,0.448538380442112,0.300102371470666,0.372004683179145,0.526548072621913,0.375201725360429,0.552370741913824,0.344942561392352,0.459451331689746,0.700614106571259,0.365542922357916,0.326956721166616,0.306160100725043,0.327603535313188,0.573106695098935,0.400225834819497,0.229702885970088,0.327666752093502,0.378086781419853,0.319989573175967,0.305860518730228,0.455010209910431,0.326730868251493,0.607801603563526,0.680613625365419,0.320757992456771,0.461981868664224,0.318315470887727,0.490964742143781,0.532199905552696,0.381092689840769,0.518049397636706,0.425935667818943,0.24110404496048,0.317781627804252,0.489123359764569,0.464700582582193,0.268329237333712,0.417854545520517,0.285911929473967,0.355031497006141,0.488396536118982,0.367328496221325,0.314424524203821,0.588915959594213,0.296848572833381,0.552964603479141,0.297152648784148,0.335817960809306,0.273339324809676,0.530575738232217,0.399655957727514,0.304224881953889,0.2780790443768,0.336342085451288,0.499965811619238,0.334082899030476,0.439786101843299,0.324282189882292,0.511713830372154,0.530347105185166,0.540421489933804,0.388640712328467,0.277587438803528,0.549086996794431,0.361832709038983,0.241405991968973,0.368048775608108,0.294487992590669,0.231933634836526,0.507847537637671,0.497938424954839,0.509191285318244,0.721924908100001,0.717371705964285,0.585457847174627,0.319778232261034,0.615827716576641,0.382080378587471,0.583590617825194,0.630440991107243,0.477355370115476,0.360159932813923,0.240082743344215,0.331948279520929,0.4109442292051,0.66104045424643,0.416716974432127,0.45037155138508,0.403575783830103,0.557758575828415,0.214103245795802,0.594252690802228,0.266916999102226,0.258825385082416,0.438909501728535,0.411192874246633,0.477956400652804,0.268652811883682,-146.625,65.125
"13",0.461501333605721,0.243796696651568,0.330710776086821,0.234600808939715,0.281076044518856,0.411830890386096,0.370715673212923,0.373575231816787,0.305691789772447,0.304420075472887,0.389462719837578,0.291716901140354,0.228922791517834,0.275524474463881,0.249528895762132,0.428494973300306,0.298517477963176,0.223524506912424,0.276210284318374,0.342248079582775,0.258589629916868,0.242172725840866,0.306874776338862,0.261505026125717,0.326504291022255,0.410573231156506,0.329785947199974,0.449273282419186,0.317988927955929,0.319302676618032,0.449783301986401,0.303799725920273,0.362995525984254,0.349569954528025,0.21753139157603,0.245444962438787,0.287708914884088,0.255882032050221,0.242665033484408,0.380609623872475,0.210275660806868,0.317490928668506,0.327682682994022,0.384727777758918,0.235622674192132,0.487290520395129,0.237549905305179,0.326903463428437,0.222780004922708,0.34388952012992,0.265831049548607,0.291608167973641,0.290619928718447,0.26270378120744,0.207657153630513,0.300697293682633,0.295321534566687,0.279442070598693,0.316108273927824,0.25051756116825,0.390547972541815,0.295720728809048,0.315478291190029,0.296505104927957,0.278086065557403,0.476008401671982,0.245745964779192,0.279208957811474,0.302140566263174,0.21636469265647,0.203745511407197,0.335383175311357,0.308641721141553,0.373625236595458,0.448672999644475,0.745742828982719,0.426311595394497,0.266413644306023,0.379387168438073,0.397577366394194,0.268881203175896,0.352431068750636,0.307537143965744,0.315908014841898,0.220512326291437,0.311684340151293,0.276135408743233,0.520996023175971,0.374865706216798,0.35164508644585,0.349479349511097,0.390065215504462,0.164356107085781,0.373267509495048,0.214954971521067,0.208244292630608,0.296268609956753,0.234526024313828,0.236180346241566,0.176275212836981,-146.375,64.875
