"","overall","names"
"1",93.349489427415,"y"
"2",0,"X"
"3",19.4539987605782,"x"
"4",46.6837098913832,"temperatureseasonality"
"5",40.0072076786383,"rainseasonality"
"6",85.0265897654213,"pet"
"7",88.7656228705979,"humanpopdens"
"8",58.7642233669061,"Host_richness"
"9",89.1496919799769,"Generalism_degree"
"10",100,"footpr"
"11",13.3931307106352,"EVI"
"12",8.67655626030647,"Ec.Het"
"13",30.5085429276273,"annualtemperature"
"14",18.3417334750904,"annualrainfall"
"15",75.4204019916729,"y"
"16",24.138969225932,"X"
"17",26.9236996438615,"x"
"18",33.5723198671828,"temperatureseasonality"
"19",59.5786762101745,"rainseasonality"
"20",80.7734825680711,"pet"
"21",100,"humanpopdens"
"22",55.2749660961118,"Host_richness"
"23",45.7259342515149,"Generalism_degree"
"24",96.4322017743056,"footpr"
"25",23.7734058832004,"EVI"
"26",0,"Ec.Het"
"27",35.4853058940149,"annualtemperature"
"28",10.4641401013604,"annualrainfall"
"29",100,"y"
"30",20.5654015642678,"X"
"31",46.8631329584782,"x"
"32",61.1724529119076,"temperatureseasonality"
"33",43.6419330140443,"rainseasonality"
"34",84.9524938506822,"pet"
"35",87.0500103446332,"humanpopdens"
"36",70.0194684209438,"Host_richness"
"37",69.4478670996932,"Generalism_degree"
"38",85.9478920692665,"footpr"
"39",39.6537942697131,"EVI"
"40",0,"Ec.Het"
"41",36.1873889682937,"annualtemperature"
"42",14.2079925172563,"annualrainfall"
"43",90.5143078914977,"y"
"44",28.7564526733922,"X"
"45",35.2594198261842,"x"
"46",50.9726907573986,"temperatureseasonality"
"47",25.4198077571127,"rainseasonality"
"48",91.5242865059881,"pet"
"49",100,"humanpopdens"
"50",69.4557804821793,"Host_richness"
"51",64.2510747802186,"Generalism_degree"
"52",82.3858998998661,"footpr"
"53",29.5585255714548,"EVI"
"54",0,"Ec.Het"
"55",54.3582304874252,"annualtemperature"
"56",17.1600856240496,"annualrainfall"
"57",44.2859613577695,"y"
"58",10.4025433401628,"X"
"59",38.1946576961844,"x"
"60",40.6446294840586,"temperatureseasonality"
"61",24.6492168332797,"rainseasonality"
"62",51.117418197127,"pet"
"63",100,"humanpopdens"
"64",25.1170628073269,"Host_richness"
"65",48.3011908237636,"Generalism_degree"
"66",89.4687025540899,"footpr"
"67",21.0654261415301,"EVI"
"68",0,"Ec.Het"
"69",22.9738561255579,"annualtemperature"
"70",14.6673031233024,"annualrainfall"
"71",100,"y"
"72",9.27620079181621,"X"
"73",43.0492632851076,"x"
"74",60.0886566856731,"temperatureseasonality"
"75",25.0110255180672,"rainseasonality"
"76",83.899980879621,"pet"
"77",53.074106307666,"humanpopdens"
"78",76.2860416658425,"Host_richness"
"79",44.9239747688617,"Generalism_degree"
"80",66.3694353344183,"footpr"
"81",38.6414207705853,"EVI"
"82",0,"Ec.Het"
"83",50.1430895830633,"annualtemperature"
"84",28.7899002618309,"annualrainfall"
"85",58.028391176857,"y"
"86",19.0823200648576,"X"
"87",45.4601789724297,"x"
"88",34.9494965258434,"temperatureseasonality"
"89",24.4001675067773,"rainseasonality"
"90",71.8590434855551,"pet"
"91",97.8136408765104,"humanpopdens"
"92",50.7283031016132,"Host_richness"
"93",73.5209598551492,"Generalism_degree"
"94",100,"footpr"
"95",20.8130203528981,"EVI"
"96",0,"Ec.Het"
"97",38.7437774096891,"annualtemperature"
"98",16.4295375078431,"annualrainfall"
"99",100,"y"
"100",8.19312122690718,"X"
"101",19.5936707885374,"x"
"102",56.9829945706931,"temperatureseasonality"
"103",24.5895698054888,"rainseasonality"
"104",58.5365551732129,"pet"
"105",43.4228138377215,"humanpopdens"
"106",48.1486631784112,"Host_richness"
"107",37.1945120010973,"Generalism_degree"
"108",38.4424670396845,"footpr"
"109",16.3727358419774,"EVI"
