"","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","RPD","x","y"
"1",-0.0239913918765655,-0.0992745257602097,-0.0290334695086422,-0.145944804181581,-0.0217466446468733,-0.0889772175316063,-0.0323654702638959,-0.101873064415382,-0.105335538790925,-0.0139265878317884,-0.0532891341919879,-0.0396733577866461,-0.019946985198219,-0.12635206870559,-0.116375078796849,-0.0362462518725083,0.0138725223957742,-0.123335692318705,0.00366436587059893,-0.108107699814479,-0.131260659592863,-0.0277251697082265,-0.104660667752396,-0.113074267640531,-0.0191174216624056,-0.137909034556696,-0.0297860091553397,-0.0201468463103265,-0.0490105696788232,-0.111158159102137,-0.0543531913076798,-0.097842083588298,-0.0425796160605505,-0.0780484810017865,-0.0721645405293724,-0.121955694063683,-0.095440410450372,-0.126620129456998,-0.0150275703762571,-0.000818731215094848,-0.0282334757166331,-0.00677711380436113,-0.00685968795953595,-0.0527102058965466,-0.00560566737315316,-0.0335506632500685,-0.111122949011413,-0.0323925739094402,-0.0105873133362165,-0.0149797859756194,-0.15076900221388,-0.0912148236252168,-0.113694400534444,-0.0312696097085296,-0.0354870528942327,0.0294990221181974,-0.104492963668348,-0.13127053676949,-0.0833366237602455,-0.0179960182577391,-0.0215696491727565,-0.0815990666867307,0.0149490427341356,-0.0366593119383196,-0.0234700697222335,-0.0750683033520361,-0.0350052178236869,0.000656110508657048,-0.0947415097656998,-0.0243566317461374,-0.0367556985607859,0.022934884874577,-0.128685865870534,-0.0403004299480381,-0.0608329502681094,-0.0803105170671077,-0.000123342475336685,-0.121386797648583,-0.0348736267276633,-0.00656140233818503,-0.105907489064392,-0.138466490622663,-0.0221824357792959,-0.0302054636683903,-0.0165050958303192,-0.0948714670140078,-0.0680157522440141,-0.0855828350015087,-0.0225356845596972,-0.128487160437331,-0.12314562973925,-0.122804348010916,-0.0237214673670113,-0.0517104242539631,-0.127641344305078,-0.00961052343592483,0.0049161721816523,-0.0236030416554543,-0.0259922085176362,0.0128452103801032,-149.375,70.375
"2",0.00922068724619074,-0.00376344930262051,-0.00820608582081017,-0.013339706264506,0.00497359558864618,0.0140255604530685,-0.0180772470277992,0.0174288087240589,-0.00762537609702701,-0.00141990564572114,-0.000377637418502608,-0.000579103892119015,0.0138859107322801,0.00356976983618196,-0.011985158170765,0.0286764938124337,0.00267438203227538,-0.0189967779488929,-0.0141141286627904,0.0373730876167699,0.0244687694501748,-0.0104307274663658,-0.00346946143783061,0.0174879791434551,0.0166193237917262,0.0171551609183614,0.0127228699928958,0.0163427556815351,0.0116904636161654,0.0300700670977454,-0.0106537620745574,0.0234117559961945,0.0416896475417552,0.0153292750131568,-0.0116674667016285,0.0161549248796312,0.00103015297195808,0.0053968694969595,0.0224380426872822,-0.00169879025227138,0.00814121686215941,0.0330065106373563,-0.00188189490389762,-0.0113568254088877,0.0150737382222751,0.0199734386815615,0.0141180937167946,0.00436905325432208,0.00634919696897968,0.00778798374783629,0.00815597711080862,0.0151221176160545,-0.00347484194094561,0.0349304491051903,-0.0155302693982078,0.020295420741634,-0.00782876680948119,0.0469778962328088,0.0437920120693985,0.0613546183356856,-0.00917040550266163,-0.00324609984516239,-0.0151718651663227,-0.00418186076539112,-0.011315822862727,0.00916881338874892,0.0113898645052674,0.0251831367184072,-0.00266124911203197,0.00420351999483193,0.00640671353364214,0.0186990359488231,0.010532880876387,-0.00821838385069285,0.054530217596656,0.000781417987239019,0.0369167850653577,-0.0182582439581134,0.0311033814730007,-0.00179170571732573,0.00593733465376184,-0.00407914431048439,0.0343225852992973,0.0035750444006889,0.0236529563016385,0.0328717328887885,0.0709091125742195,-0.00429136476272629,0.0139911071878789,0.047116095264466,-0.00207980790324014,0.0306717299030532,0.0290570195669225,0.0252258751426536,0.018571258679841,0.0393307035366366,0.00627862465194129,0.025300059618303,0.0510907076377182,0.0489986082306002,18.875,68.375
"3",0.00922068724619074,-0.00376344930262051,-0.00820608582081017,-0.013339706264506,0.00497359558864618,0.0140255604530685,-0.0180772470277992,0.0174288087240589,-0.00762537609702701,-0.00141990564572114,-0.000377637418502608,-0.000579103892119015,0.0138859107322801,0.00356976983618196,-0.011985158170765,0.0286764938124337,0.00267438203227538,-0.0189967779488929,-0.0141141286627904,0.0373730876167699,0.0244687694501748,-0.0104307274663658,-0.00346946143783061,0.0174879791434551,0.0166193237917262,0.0171551609183614,0.0127228699928958,0.0163427556815351,0.0116904636161654,0.0300700670977454,-0.0106537620745574,0.0234117559961945,0.0416896475417552,0.0153292750131568,-0.0116674667016285,0.0161549248796312,0.00103015297195808,0.0053968694969595,0.0224380426872822,-0.00169879025227138,0.00814121686215941,0.0330065106373563,-0.00188189490389762,-0.0113568254088877,0.0150737382222751,0.0199734386815615,0.0141180937167946,0.00436905325432208,0.00634919696897968,0.00778798374783629,0.00815597711080862,0.0151221176160545,-0.00347484194094561,0.0349304491051903,-0.0155302693982078,0.020295420741634,-0.00782876680948119,0.0469778962328088,0.0437920120693985,0.0613546183356856,-0.00917040550266163,-0.00324609984516239,-0.0151718651663227,-0.00418186076539112,-0.011315822862727,0.00916881338874892,0.0113898645052674,0.0251831367184072,-0.00266124911203197,0.00420351999483193,0.00640671353364214,0.0186990359488231,0.010532880876387,-0.00821838385069285,0.054530217596656,0.000781417987239019,0.0369167850653577,-0.0182582439581134,0.0311033814730007,-0.00179170571732573,0.00593733465376184,-0.00407914431048439,0.0343225852992973,0.0035750444006889,0.0236529563016385,0.0328717328887885,0.0709091125742195,-0.00429136476272629,0.0139911071878789,0.047116095264466,-0.00207980790324014,0.0306717299030532,0.0290570195669225,0.0252258751426536,0.018571258679841,0.0393307035366366,0.00627862465194129,0.025300059618303,0.0510907076377182,0.0489986082306002,19.125,68.375
"4",0.00922068724619074,-0.00376344930262051,-0.00820608582081017,-0.013339706264506,0.00497359558864618,0.0140255604530685,-0.0180772470277992,0.0174288087240589,-0.00762537609702701,-0.00141990564572114,-0.000377637418502608,-0.000579103892119015,0.0138859107322801,0.00356976983618196,-0.011985158170765,0.0286764938124337,0.00267438203227538,-0.0189967779488929,-0.0141141286627904,0.0373730876167699,0.0244687694501748,-0.0104307274663658,-0.00346946143783061,0.0174879791434551,0.0166193237917262,0.0171551609183614,0.0127228699928958,0.0163427556815351,0.0116904636161654,0.0300700670977454,-0.0106537620745574,0.0234117559961945,0.0416896475417552,0.0153292750131568,-0.0116674667016285,0.0161549248796312,0.00103015297195808,0.0053968694969595,0.0224380426872822,-0.00169879025227138,0.00814121686215941,0.0330065106373563,-0.00188189490389762,-0.0113568254088877,0.0150737382222751,0.0199734386815615,0.0141180937167946,0.00436905325432208,0.00634919696897968,0.00778798374783629,0.00815597711080862,0.0151221176160545,-0.00347484194094561,0.0349304491051903,-0.0155302693982078,0.020295420741634,-0.00782876680948119,0.0469778962328088,0.0437920120693985,0.0613546183356856,-0.00917040550266163,-0.00324609984516239,-0.0151718651663227,-0.00418186076539112,-0.011315822862727,0.00916881338874892,0.0113898645052674,0.0251831367184072,-0.00266124911203197,0.00420351999483193,0.00640671353364214,0.0186990359488231,0.010532880876387,-0.00821838385069285,0.054530217596656,0.000781417987239019,0.0369167850653577,-0.0182582439581134,0.0311033814730007,-0.00179170571732573,0.00593733465376184,-0.00407914431048439,0.0343225852992973,0.0035750444006889,0.0236529563016385,0.0328717328887885,0.0709091125742195,-0.00429136476272629,0.0139911071878789,0.047116095264466,-0.00207980790324014,0.0306717299030532,0.0290570195669225,0.0252258751426536,0.018571258679841,0.0393307035366366,0.00627862465194129,0.025300059618303,0.0510907076377182,0.0489986082306002,33.875,68.125
"5",0.00922068724619074,-0.00376344930262051,-0.00820608582081017,-0.013339706264506,0.00497359558864618,0.0140255604530685,-0.0180772470277992,0.0174288087240589,-0.00762537609702701,-0.00141990564572114,-0.000377637418502608,-0.000579103892119015,0.0138859107322801,0.00356976983618196,-0.011985158170765,0.0286764938124337,0.00267438203227538,-0.0189967779488929,-0.0141141286627904,0.0373730876167699,0.0244687694501748,-0.0104307274663658,-0.00346946143783061,0.0174879791434551,0.0166193237917262,0.0171551609183614,0.0127228699928958,0.0163427556815351,0.0116904636161654,0.0300700670977454,-0.0106537620745574,0.0234117559961945,0.0416896475417552,0.0153292750131568,-0.0116674667016285,0.0161549248796312,0.00103015297195808,0.0053968694969595,0.0224380426872822,-0.00169879025227138,0.00814121686215941,0.0330065106373563,-0.00188189490389762,-0.0113568254088877,0.0150737382222751,0.0199734386815615,0.0141180937167946,0.00436905325432208,0.00634919696897968,0.00778798374783629,0.00815597711080862,0.0151221176160545,-0.00347484194094561,0.0349304491051903,-0.0155302693982078,0.020295420741634,-0.00782876680948119,0.0469778962328088,0.0437920120693985,0.0613546183356856,-0.00917040550266163,-0.00324609984516239,-0.0151718651663227,-0.00418186076539112,-0.011315822862727,0.00916881338874892,0.0113898645052674,0.0251831367184072,-0.00266124911203197,0.00420351999483193,0.00640671353364214,0.0186990359488231,0.010532880876387,-0.00821838385069285,0.054530217596656,0.000781417987239019,0.0369167850653577,-0.0182582439581134,0.0311033814730007,-0.00179170571732573,0.00593733465376184,-0.00407914431048439,0.0343225852992973,0.0035750444006889,0.0236529563016385,0.0328717328887885,0.0709091125742195,-0.00429136476272629,0.0139911071878789,0.047116095264466,-0.00207980790324014,0.0306717299030532,0.0290570195669225,0.0252258751426536,0.018571258679841,0.0393307035366366,0.00627862465194129,0.025300059618303,0.0510907076377182,0.0489986082306002,34.125,68.125
"6",0.00922068724619074,-0.00376344930262051,-0.00820608582081017,-0.013339706264506,0.00497359558864618,0.0140255604530685,-0.0180772470277992,0.0174288087240589,-0.00762537609702701,-0.00141990564572114,-0.000377637418502608,-0.000579103892119015,0.0138859107322801,0.00356976983618196,-0.011985158170765,0.0286764938124337,0.00267438203227538,-0.0189967779488929,-0.0141141286627904,0.0373730876167699,0.0244687694501748,-0.0104307274663658,-0.00346946143783061,0.0174879791434551,0.0166193237917262,0.0171551609183614,0.0127228699928958,0.0163427556815351,0.0116904636161654,0.0300700670977454,-0.0106537620745574,0.0234117559961945,0.0416896475417552,0.0153292750131568,-0.0116674667016285,0.0161549248796312,0.00103015297195808,0.0053968694969595,0.0224380426872822,-0.00169879025227138,0.00814121686215941,0.0330065106373563,-0.00188189490389762,-0.0113568254088877,0.0150737382222751,0.0199734386815615,0.0141180937167946,0.00436905325432208,0.00634919696897968,0.00778798374783629,0.00815597711080862,0.0151221176160545,-0.00347484194094561,0.0349304491051903,-0.0155302693982078,0.020295420741634,-0.00782876680948119,0.0469778962328088,0.0437920120693985,0.0613546183356856,-0.00917040550266163,-0.00324609984516239,-0.0151718651663227,-0.00418186076539112,-0.011315822862727,0.00916881338874892,0.0113898645052674,0.0251831367184072,-0.00266124911203197,0.00420351999483193,0.00640671353364214,0.0186990359488231,0.010532880876387,-0.00821838385069285,0.054530217596656,0.000781417987239019,0.0369167850653577,-0.0182582439581134,0.0311033814730007,-0.00179170571732573,0.00593733465376184,-0.00407914431048439,0.0343225852992973,0.0035750444006889,0.0236529563016385,0.0328717328887885,0.0709091125742195,-0.00429136476272629,0.0139911071878789,0.047116095264466,-0.00207980790324014,0.0306717299030532,0.0290570195669225,0.0252258751426536,0.018571258679841,0.0393307035366366,0.00627862465194129,0.025300059618303,0.0510907076377182,0.0489986082306002,33.875,67.875
"7",0.00922068724619074,-0.00376344930262051,-0.00820608582081017,-0.013339706264506,0.00497359558864618,0.0140255604530685,-0.0180772470277992,0.0174288087240589,-0.00762537609702701,-0.00141990564572114,-0.000377637418502608,-0.000579103892119015,0.0138859107322801,0.00356976983618196,-0.011985158170765,0.0286764938124337,0.00267438203227538,-0.0189967779488929,-0.0141141286627904,0.0373730876167699,0.0244687694501748,-0.0104307274663658,-0.00346946143783061,0.0174879791434551,0.0166193237917262,0.0171551609183614,0.0127228699928958,0.0163427556815351,0.0116904636161654,0.0300700670977454,-0.0106537620745574,0.0234117559961945,0.0416896475417552,0.0153292750131568,-0.0116674667016285,0.0161549248796312,0.00103015297195808,0.0053968694969595,0.0224380426872822,-0.00169879025227138,0.00814121686215941,0.0330065106373563,-0.00188189490389762,-0.0113568254088877,0.0150737382222751,0.0199734386815615,0.0141180937167946,0.00436905325432208,0.00634919696897968,0.00778798374783629,0.00815597711080862,0.0151221176160545,-0.00347484194094561,0.0349304491051903,-0.0155302693982078,0.020295420741634,-0.00782876680948119,0.0469778962328088,0.0437920120693985,0.0613546183356856,-0.00917040550266163,-0.00324609984516239,-0.0151718651663227,-0.00418186076539112,-0.011315822862727,0.00916881338874892,0.0113898645052674,0.0251831367184072,-0.00266124911203197,0.00420351999483193,0.00640671353364214,0.0186990359488231,0.010532880876387,-0.00821838385069285,0.054530217596656,0.000781417987239019,0.0369167850653577,-0.0182582439581134,0.0311033814730007,-0.00179170571732573,0.00593733465376184,-0.00407914431048439,0.0343225852992973,0.0035750444006889,0.0236529563016385,0.0328717328887885,0.0709091125742195,-0.00429136476272629,0.0139911071878789,0.047116095264466,-0.00207980790324014,0.0306717299030532,0.0290570195669225,0.0252258751426536,0.018571258679841,0.0393307035366366,0.00627862465194129,0.025300059618303,0.0510907076377182,0.0489986082306002,34.125,67.875
"8",0.0294945632353052,0.120132180190442,0.0992681844282935,0.0734164034922169,0.0669717197884216,0.0520711565921189,0.0478697256751809,0.0235860180392201,0.0472054960748901,0.0123775924321936,0.0896619339003231,0.0321489787216563,0.036255299434213,0.125266662332564,0.0711983023059806,0.0704872093173406,0.0678321655537641,0.0702909095075379,0.104321806059211,0.117547534756246,0.0944844043633639,0.0465052846138814,0.0217016386031077,0.0699684860447887,0.0995664710625953,0.0544891112290062,0.0505503732445018,0.107408983412981,0.0263584454498622,0.0371225323406552,0.0555896520640968,0.0316051454883428,0.00665044167360307,0.121630032953154,0.0508280097742012,0.0477114316781172,0.0979745626584215,0.0637957766820505,0.106447078787766,0.0410245124875199,0.0762381047071931,0.0922830475290058,0.0725421204488215,0.0515087142714872,0.0355650200659359,0.000980657254362804,0.0249433580141585,0.105536936773908,0.059657397555593,0.089110544927794,0.0809554896852213,0.00701373102013236,0.0600423472733771,0.054943082910371,0.0619531966927017,0.0496641393394454,0.0409746035218809,0.0467148532743127,0.0713634629298161,0.045103912203347,0.0707184098420737,0.0453081172455241,0.0439010818360815,0.0553530539875129,0.0225149760865816,-0.0237050339213861,-0.016786490700205,0.0986301037922526,0.112596540984315,0.0461244577412847,0.066056605963526,0.0321232899202049,0.0241295129650261,0.0159304081721436,0.0307461611480618,0.0810741656938799,0.0947161675203874,0.0307841135973468,0.103295444052865,0.0382680726759412,0.0394592627764041,0.163404119077844,0.040076282841412,0.0563880752765027,0.0879005211730421,0.0644795711571085,0.0619045792380104,0.0862719223906776,0.127319851955539,0.138503857239902,0.08913465112387,0.0663709680936025,0.00519746546897715,0.122075557254624,0.09948658226448,0.0760729068090192,0.0347899376604854,0.0825186922098524,0.0296515280893154,0.0720809456133331,-149.875,67.125
"9",0.195031553162975,0.198661859317093,0.18776254629066,0.164579552630879,0.192061788059667,0.136540094323629,0.130163957220197,0.218082585472,0.128820971816994,0.185631476110652,0.21634590563094,0.222740214513666,0.201860257909835,0.237202085805407,0.194713095861587,0.177211510393176,0.134964323573495,0.212574974534871,0.203424700365906,0.214910842713735,0.182724867220504,0.172678340018263,0.123854104931654,0.196960002337109,0.232718718149974,0.194296806669563,0.15294784343672,0.144316919519696,0.213148685714369,0.203106371854203,0.19184275815027,0.15955478057528,0.173658384824748,0.227994861825257,0.239837433480761,0.175958963213982,0.147781944649009,0.173779664046089,0.191465251286909,0.126966940454702,0.192322750553314,0.222376386693613,0.156476492250231,0.175052436244886,0.234262360593018,0.181643001412077,0.13993139172027,0.165991586345814,0.191611013929342,0.210883844893932,0.172120176459371,0.190452956139349,0.176041011204094,0.19113757483769,0.20096504858934,0.17174456177565,0.145603431502508,0.114223061461674,0.172094805711054,0.13241822938449,0.249836663072738,0.210647769180589,0.248441750907786,0.142390192136254,0.123642699737202,0.093241126148032,0.209524111502344,0.149343636265918,0.193871797685549,0.114231039971025,0.183856351273023,0.139889609551191,0.167893233888909,0.132428303960821,0.0892765266993313,0.173428190576711,0.178574825104266,0.192880954768922,0.23594050552703,0.127276560576371,0.212864320948795,0.201743693003821,0.182882792999849,0.157001958777557,0.214425230838662,0.239173452316513,0.19634662794307,0.181969082846858,0.22152164646649,0.264254572207514,0.157896501201326,0.152955238422481,0.182912993310033,0.214289250563007,0.222313264568286,0.240653972778716,0.26899760134708,0.207918685615737,0.157536392418348,0.19193296358171,-148.625,65.375
"10",0.19483101545073,0.208504614205291,0.194477131647406,0.183228567197065,0.24007993765931,0.146588899762396,0.150840759359878,0.174115232233013,0.164438972845405,0.182646388788886,0.231517177979257,0.200399631789813,0.220728556100953,0.271067194634364,0.201573448358038,0.199573650601464,0.214412435170166,0.183377447144709,0.247265795743912,0.196483040144865,0.146675426246856,0.153241497308135,0.18066434097,0.178829684874817,0.203302959368582,0.184172857575174,0.166725825617837,0.166471756103423,0.190442636360588,0.105933053965658,0.158789696093499,0.193967003056963,0.173470525114415,0.283448621064952,0.200281835433606,0.177583934708933,0.181952583392909,0.156679867180818,0.234285424404883,0.143199470285094,0.184615793276793,0.291704787348367,0.174478020591776,0.202786314516699,0.190004341654346,0.196067156521104,0.174019612845756,0.148403257841811,0.161597466698937,0.209099214029862,0.229480919385271,0.158378613276098,0.157943331824788,0.138094571017596,0.260116180419604,0.155115230321253,0.223092453882197,0.188803297479061,0.19469505785043,0.153729815503092,0.239610493463945,0.224479816339977,0.17158200239713,0.139699828097483,0.135833597702151,0.229327389951412,0.183672330398571,0.208224439869431,0.139684460239378,0.158376771331457,0.201927115366192,0.168499574012483,0.116065492631545,0.158466690371218,0.163720405824326,0.159925858155543,0.188428985653271,0.158303515651659,0.201464883257202,0.158647602880489,0.170835932274671,0.281654687596644,0.182872345965747,0.166734807351073,0.195963960756533,0.219879787240834,0.158802119535966,0.196318832224728,0.24560448422833,0.167991277281073,0.180238561234261,0.13744610840521,0.210212322588038,0.285030635651713,0.180381572875852,0.196122718130022,0.262699643916402,0.18556163113777,0.154051289068689,0.191765692786718,-146.625,65.125
