"","x","y","annualtemperature","temperatureseasonality","rainseasonality","annualrainfall","humanpopdens","footpr","pet","Ec.Het","EVI","Host_richness","Generalism_degree"
"105",-63.125,-30.375,0.721220902456572,-0.102645485276333,0.589161429638087,-0.21763875304753,-0.372050780616111,-0.798089499026625,1.05463274976471,1.01344047557584,-1.1736665019391,0.271608266401214,0.0856257123900022
"106",-63.125,0.625,1.66986592480908,-1.32817219513415,-0.145368101369484,1.48207959739134,-0.38004277852602,-1.23088147573111,1.5181163961634,1.01437288533154,0.638705427087598,1.09915962434537,-0.0798745628852199
"107",-63.625,-35.375,0.415301267341346,0.223413893682919,0.0950634868582219,-0.440382104003625,-0.342364705349201,0.248392504565221,0.7773495718528,-0.960704079663098,-0.224912747404465,-0.173046194583706,-0.617898224124263
"108",-63.875,-18.625,0.58811644583193,-0.883660153146145,1.01708554079565,-0.172644265919628,-0.364244747820606,-0.686192132176832,0.830334802571984,2.39597104082818,0.752520931820194,0.870656637450344,-0.879179023042315
"109",-68.375,-17.625,-0.553199115944118,-0.685220487009977,2.11998273450071,-0.854166268196341,-0.363179675528308,-0.770998265828528,0.426795159648463,-0.222235553155014,-1.50515227608106,-0.56829460434808,-0.399719049667691
"110",-68.375,-17.875,-0.712042003407798,-0.706358625359265,2.41114759363884,-0.878686199713747,-0.368544832455238,-0.715887927387711,0.298802334621745,-0.583544333485673,-1.46478907302008,-0.611524899166059,-0.129831976958273
"111",-68.375,-19.625,-0.649534385655882,-0.570165024787366,3.92211674901477,-1.09845743775864,-0.377799481059431,-0.964765813421829,0.259470774137736,-0.800096499245145,-1.77504405324348,-0.685633975996879,0.522804160744983
"112",-68.625,-20.875,-1.05326005795939,-0.576276391316922,4.44489001883097,-1.22584549948038,-0.377788328703407,-0.697984359389619,-0.15987680206465,-1.17912106493395,-1.9101876150712,-0.765918809230267,-0.425264156578628
"113",-68.875,-10.375,1.45292772202304,-1.19280542650448,0.494312270979453,1.03304287172411,-0.378937347861332,-0.711880059992279,1.48889653172779,-1.16979696737703,1.83392561560954,1.86495341826385,-0.114435013650171
"114",-68.875,-18.375,-0.888534100589647,-0.702008770358816,3.15008871342123,-0.920048104394623,-0.376066267083006,-0.801510900054256,0.0374398438707574,-0.787508967543302,-1.73040608168797,-0.580646117153217,-0.474969767576777
"115",-69.125,-32.875,-0.456863846232342,-0.104101428478959,-0.943865669611942,-0.996992805317926,-0.280784041066224,-0.258176913624749,0.0959510768231959,0.577072709911976,-1.57853443338535,-0.53124006593267,0.523152681965038
"116",-69.125,-33.125,-0.0884365933652043,0.0158790761821795,-0.727697819645733,-0.969665878273277,-0.289331832781595,-0.279936096018399,0.437859477157264,0.602247773315661,-1.34876307954024,-0.500361283919829,-0.480279256745102
"117",-69.125,-34.375,-0.311257866057316,0.0176585623187238,-0.954894641549013,-0.814868330814912,-0.365895973302071,-0.728774570768722,0.309084834976,0.246999656397,-1.58421019741837,-0.506537040322397,-0.637381952721553
"118",-69.375,-12.875,1.47425385043251,-1.12358521325354,0.183295262354627,2.16236321928838,-0.369501432280052,-0.877661206428538,1.44115359460193,0.066811471109515,1.58453870927371,2.25402607162565,-0.879179023035595
"119",-69.625,-17.125,-0.984869370301408,-0.847926633555683,2.37585488344028,-0.667666183018501,-0.364554249030702,-0.506562576551981,-0.157014261850486,-0.163027533668569,-1.45842465326198,-0.562118847945512,0.0464049642515172
"120",-69.625,-33.125,-1.86291755378118,-0.283182442402393,0.677393205134478,-0.800750794486706,-0.29308223666535,-0.574394433954602,-1.10567405472681,0.893159617091571,-2.29664232324542,-0.642403681178901,-0.481545647436987
"121",-69.875,-11.375,1.3874785693181,-1.1381266706724,0.245057505202106,1.18594156926698,-0.373370546324093,-1.06220348728562,1.49905128114812,-1.42830757214265,1.77176237627885,1.95758976430237,-0.879179023018384
"122",-69.875,-17.375,-1.27387517943672,-0.853966101655482,2.52143731300935,-0.771690134910523,-0.362051994081532,-0.658656424072257,-0.231463404648764,-0.413844637444488,-1.79792455679102,-0.500361283919829,0.367338048068065
"123",-7.125,38.125,0.442510465656883,0.188111764671016,0.395051523545997,-0.59972037952077,-0.328834096456706,-0.331637946107275,0.220492646330232,-0.522937699365691,-0.403828590970464,-0.617700655568627,0.340504688450014
"124",-7.125,41.875,-0.147267292425836,0.169220452251709,0.0421244215603792,-0.104615903729933,-0.313525623733525,-0.270069219449247,-0.390472590675282,0.652131695245182,-0.196719308203628,-0.735040027217426,0.913530463725206
"125",-7.375,40.125,0.239544553897742,0.23757788434554,0.32446610314887,-0.104863579805871,-0.211299375055231,0.549192174284898,-0.171825533857333,-0.509883962786004,-0.27202704566983,-0.722688514412289,-0.0400351522417626
"126",-7.375,41.375,0.0740832127897477,0.175457641033347,0.262703860301387,-0.0189199814569865,-0.235465881738933,0.0132511296269008,-0.176805106516049,0.0504943003849062,-0.464830763517034,-0.765918809230267,0.0603903852342871
"127",-7.625,40.375,-0.161974967191003,0.113319423113715,0.381816757221537,0.499548604163599,-0.00280481836824926,0.411128219566613,-0.468055350568891,-0.312679299457138,-0.183929245216213,-0.778270322035404,-0.0384434351666473
"128",-7.875,37.125,0.44324584939514,-0.173213794085265,0.77224236379313,-0.609214629098222,0.457217195271888,1.35761579986772,-0.0578926877577378,-0.412873800095936,-0.390194154378534,-0.555943091542944,-0.230211764254312
