"","overall","names"
"1",50.4222964096059,"y"
"2",8.79870837008735,"X"
"3",10.5931745526339,"x"
"4",34.9266234728711,"temperatureseasonality"
"5",28.3946440492074,"rainseasonality"
"6",74.5036477512638,"pet"
"7",100,"humanpopdens"
"8",55.3824244900149,"Host_richness"
"9",84.1457967397166,"Generalism_degree"
"10",82.5739203798096,"footpr"
"11",24.4925070277887,"EVI"
"12",0,"Ec.Het"
"13",12.7274005312873,"annualtemperature"
"14",18.2094068333727,"annualrainfall"
"15",100,"y"
"16",16.6797512152036,"X"
"17",15.7844629989124,"x"
"18",53.6212905657729,"temperatureseasonality"
"19",56.3063030395499,"rainseasonality"
"20",85.5266444331263,"pet"
"21",72.7063995144648,"humanpopdens"
"22",54.5012971882887,"Host_richness"
"23",33.1463857646799,"Generalism_degree"
"24",62.7996022118773,"footpr"
"25",25.4529345667083,"EVI"
"26",0,"Ec.Het"
"27",37.3289964763255,"annualtemperature"
"28",17.5152182332291,"annualrainfall"
"29",94.0027969443961,"y"
"30",13.8685212740886,"X"
"31",20.7686252863484,"x"
"32",35.0370914229756,"temperatureseasonality"
"33",37.8268303844291,"rainseasonality"
"34",87.4591356068237,"pet"
"35",84.2761957740333,"humanpopdens"
"36",59.4901196351599,"Host_richness"
"37",62.7826617961019,"Generalism_degree"
"38",100,"footpr"
"39",11.9799294225691,"EVI"
"40",0,"Ec.Het"
"41",27.9437636524794,"annualtemperature"
"42",3.39093264867039,"annualrainfall"
"43",47.3628637509252,"y"
"44",17.9057321592276,"X"
"45",27.4807429874153,"x"
"46",33.9358010447133,"temperatureseasonality"
"47",43.3086027139388,"rainseasonality"
"48",49.3784169393128,"pet"
"49",100,"humanpopdens"
"50",38.4538363313684,"Host_richness"
"51",45.9266512049578,"Generalism_degree"
"52",65.5620600569532,"footpr"
"53",29.4805502992838,"EVI"
"54",0,"Ec.Het"
"55",30.7668463404433,"annualtemperature"
"56",22.7349115365505,"annualrainfall"
"57",82.7602170518594,"y"
"58",12.102214843383,"X"
"59",30.2299753743142,"x"
"60",75.6834652545106,"temperatureseasonality"
"61",22.7659690111916,"rainseasonality"
"62",80.1500268089292,"pet"
"63",100,"humanpopdens"
"64",58.5916950317076,"Host_richness"
"65",56.5063871560878,"Generalism_degree"
"66",96.4373201841885,"footpr"
"67",27.849115775286,"EVI"
"68",0,"Ec.Het"
"69",31.9543227560217,"annualtemperature"
"70",7.06997939213102,"annualrainfall"
"71",61.9994406889823,"y"
