"","overall","names"
"1",94.1153411221707,"y"
"2",47.2384258681561,"X"
"3",65.6398159493851,"x"
"4",32.6928246515475,"temperatureseasonality"
"5",35.7354539821085,"rainseasonality"
"6",100,"pet"
"7",43.3652123669095,"humanpopdens"
"8",11.3370379764736,"Host_richness"
"9",44.8876590659504,"Generalism_degree"
"10",0,"footpr"
"11",29.6008939420829,"EVI"
"12",21.4312230264386,"Ec.Het"
"13",39.4341830382132,"annualtemperature"
"14",88.6949752431049,"annualrainfall"
"15",66.4658001945431,"y"
"16",32.42754837636,"X"
"17",96.7752797615767,"x"
"18",47.9999285279398,"temperatureseasonality"
"19",28.4850937532964,"rainseasonality"
"20",100,"pet"
"21",0,"humanpopdens"
"22",16.0168404748295,"Host_richness"
"23",21.8975303885502,"Generalism_degree"
"24",4.41760981076244,"footpr"
"25",25.5254596732635,"EVI"
"26",31.6552967684066,"Ec.Het"
"27",31.3634725995183,"annualtemperature"
"28",59.2669419163583,"annualrainfall"
"29",56.7074051860357,"y"
"30",32.4539058569779,"X"
"31",100,"x"
"32",30.2143023521306,"temperatureseasonality"
"33",19.2079897482328,"rainseasonality"
"34",65.300434894086,"pet"
"35",0,"humanpopdens"
"36",30.9693566127416,"Host_richness"
"37",29.7498621755324,"Generalism_degree"
"38",1.59004243267766,"footpr"
"39",5.8725391017485,"EVI"
"40",6.59705016561432,"Ec.Het"
"41",16.9594381333999,"annualtemperature"
"42",35.2779003642618,"annualrainfall"
"43",76.6352358758058,"y"
"44",0,"X"
"45",20.9868630073094,"x"
"46",41.8687214008959,"temperatureseasonality"
"47",27.7535521284771,"rainseasonality"
"48",100,"pet"
"49",13.6909135861054,"humanpopdens"
"50",37.2773332480949,"Host_richness"
"51",62.2146552738542,"Generalism_degree"
"52",9.57136544583039,"footpr"
"53",43.6823018599348,"EVI"
"54",20.7141534568503,"Ec.Het"
"55",60.8054965636349,"annualtemperature"
"56",37.1684219806478,"annualrainfall"
"57",92.5822280988387,"y"
"58",35.3141411512421,"X"
"59",100,"x"
"60",33.1604277715027,"temperatureseasonality"
"61",25.1380636476175,"rainseasonality"
"62",51.7211781490147,"pet"
"63",3.74658207151116,"humanpopdens"
"64",15.3057806110336,"Host_richness"
"65",47.9953415767585,"Generalism_degree"
"66",0,"footpr"
"67",8.05415531468727,"EVI"
"68",22.851135796939,"Ec.Het"
"69",31.1219764875863,"annualtemperature"
"70",53.9127523625635,"annualrainfall"
"71",100,"y"
"72",72.6003107373412,"X"
"73",93.6929267511449,"x"
"74",34.8860280423749,"temperatureseasonality"
"75",24.084605858409,"rainseasonality"
"76",92.089557855623,"pet"
"77",23.9616272220916,"humanpopdens"
"78",22.8635758574995,"Host_richness"
"79",52.3452033721325,"Generalism_degree"
"80",0,"footpr"
"81",35.925199249399,"EVI"
"82",26.8536106301255,"Ec.Het"
"83",34.4311592380136,"annualtemperature"
"84",69.603233523796,"annualrainfall"
"85",85.1855416836404,"y"
"86",28.9999623937588,"X"
"87",74.7531877192181,"x"
"88",53.8725593783704,"temperatureseasonality"
"89",40.6111375942614,"rainseasonality"
"90",100,"pet"
"91",6.3710946384745,"humanpopdens"
"92",21.6692112693249,"Host_richness"
"93",65.491242705771,"Generalism_degree"
"94",0,"footpr"
"95",40.1771430587503,"EVI"
"96",19.701576130402,"Ec.Het"
"97",43.8827088895492,"annualtemperature"
"98",63.1057955143464,"annualrainfall"
"99",89.8968949901395,"y"
"100",28.3168648788309,"X"
"101",63.5299834694602,"x"
"102",31.8364070636659,"temperatureseasonality"
"103",18.7307344927847,"rainseasonality"
"104",100,"pet"
"105",0,"humanpopdens"
"106",15.1746708668311,"Host_richness"
"107",29.0021372283905,"Generalism_degree"
"108",7.22238976109202,"footpr"
"109",11.2195017679796,"EVI"
"110",15.1239636677543,"Ec.Het"
"111",24.9140397230091,"annualtemperature"
"112",41.2718767019103,"annualrainfall"
