"","Lineage_Name","parasiteGenus","Long","Lat"
"1541","CATUST06","Plasmodium",-56,48
"1542","CATUST06","Plasmodium",-73.915,11.12
"1543","CATUST06","Plasmodium",-95.899446,28.626963
"1544","CATUST06","Plasmodium",-95.899446,28.626963
"1545","CATUST06","Plasmodium",-78.7667,-4.90000016666667
"1546","CATUST06","Plasmodium",-77.3548201666667,-7.61315
"1547","CATUST06","Plasmodium",-78.7667,-4.90000016666667
"1548","CATUST06","Plasmodium",-78.7667,-4.90000016666667
"1549","CATUST06","Plasmodium",-77.6584168333333,-5.89316683333333
"1550","CATUST06","Plasmodium",-78.21261,-4.10657
"1551","CATUST06","Plasmodium",-77.6584168333333,-5.89316683333333
"1552","CATUST06","Plasmodium",-76.5833,-5.2833
"1553","CATUST06","Plasmodium",-77.6584168333333,-5.89316683333333
"1554","CATUST06","Plasmodium",-74.05,40.27
"1555","CATUST07","Haemoproteus",-148.833333333333,61.15
"1556","CATUST08","Leucocytozoon",-148.833333333333,61.15
"1557","CATUST08","Leucocytozoon",-73.915,11.12
"1558","CATUST09","Leucocytozoon",-149.833333333333,67.2
"1559","CATUST09","Leucocytozoon",-146.266666666667,64.8666666666667
"1560","CATUST09","Leucocytozoon",-147.76819,63.32385
"1561","CATUST09","Leucocytozoon",-146.99628,63.03881
"1562","CATUST09","Leucocytozoon",-148.70917,65.28899
"1563","CATUST09","Leucocytozoon",-148.70917,65.28899
"1564","CATUST09","Leucocytozoon",-145.05634,65.2303333333333
"1565","CATUST09","Leucocytozoon",-146.678763,65.1634096666667
"1566","CATUST09","Leucocytozoon",-148.70917,65.28899
"1567","CATUST09","Leucocytozoon",-148.70917,65.28899
"1568","CATUST09","Leucocytozoon",-146.99628,63.03881
"1569","CATUST09","Leucocytozoon",-148.70917,65.28899
"1570","CATUST09","Leucocytozoon",-74.514,39.984
"1571","CATUST09","Leucocytozoon",-76.631,8.661
"1572","CATUST09","Leucocytozoon",-60,52
"1573","CATUST09","Leucocytozoon",-56,48
"1574","CATUST09","Leucocytozoon",-73.915,11.12
"1575","CATUST10","Haemoproteus",-145.45,63.1166666666667
"1576","CATUST10","Haemoproteus",-118.516666666667,36.7333333333333
"1577","CATUST10","Haemoproteus",-147.76819,63.32385
"1578","CATUST10","Haemoproteus",-148.70917,65.28899
"1579","CATUST11","Leucocytozoon",-146.266666666667,64.8666666666667
"1580","CATUST11","Leucocytozoon",-159.316666666667,62.9333333333333
"1581","CATUST11","Leucocytozoon",-76.631,8.661
"1582","CATUST11","Leucocytozoon",-60,52
"1583","CATUST11","Leucocytozoon",-56,48
"1584","CATUST11","Leucocytozoon",-73.915,11.12
"1585","CATUST12","Leucocytozoon",-146.266666666667,64.8666666666667
"1586","CATUST12","Leucocytozoon",-148.833333333333,61.15
"1587","CATUST14","Leucocytozoon",-105.442,35.837
"1588","CATUST14","Leucocytozoon",-106.519,33.837
"1589","CATUST14","Leucocytozoon",-145.77577,63.07621
"1590","CATUST14","Leucocytozoon",-146.99628,63.03881
"1591","CATUST14","Leucocytozoon",-147.76819,63.32385
"1592","CATUST14","Leucocytozoon",-147.76819,63.32385
"1593","CATUST14","Leucocytozoon",-147.76819,63.32385
"1594","CATUST14","Leucocytozoon",-146.678763,65.1634096666667
"1595","CATUST14","Leucocytozoon",-146.99628,63.03881
"1596","CATUST14","Leucocytozoon",-148.70917,65.28899
"1597","CATUST14","Leucocytozoon",-98.7486111666667,19.2458333333333
"1598","CATUST14","Leucocytozoon",-98.7486111666667,19.2458333333333
"1599","CATUST14","Leucocytozoon",-115.00626,51.38057
"1600","CATUST14","Leucocytozoon",-116.17741,53.4652
"1601","CATUST14","Leucocytozoon",-121.18083,55.12881
"1602","CATUST14","Leucocytozoon",-129.2303,57.98466
"1603","CATUST14","Leucocytozoon",-118.72278,53.1894
"1604","CATUST14","Leucocytozoon",-127.2193,55.69377
"1605","CATUST14","Leucocytozoon",-114.7635,51.6862
"1606","CATUST14","Leucocytozoon",-129.77458,57.44551
"1607","CATUST16","Haemoproteus",-104.579,33.614
"1608","CATUST16","Haemoproteus",-105.442,35.837
"1609","CATUST20","Haemoproteus",-146.266666666667,64.8666666666667
"1610","CATUST21","Plasmodium",-73.9166666666667,4.63333333333333
"1611","CATUST22","Haemoproteus",-118.516666666667,36.7333333333333
"1612","CATUST22","Haemoproteus",-118.516666666667,36.7333333333333
"1613","CATUST22","Haemoproteus",-118.516666666667,36.7333333333333
"1614","CATUST22","Haemoproteus",-148.70917,65.28899
"1615","CATUST22","Haemoproteus",-148.70917,65.28899
"1616","CATUST22","Haemoproteus",-148.70917,65.28899
"1617","CATUST22","Haemoproteus",-105.442,35.837
"1618","CATUST22","Haemoproteus",-56,48
"1619","CATUST23","Leucocytozoon",-146.678763,65.1634096666667
"1620","CATUST24","Leucocytozoon",-146.678763,65.1634096666667
"1621","CATUST25","Leucocytozoon",-145.05634,65.2303333333333
"1622","CATUST25","Leucocytozoon",-146.678763,65.1634096666667
"1623","CATUST26","Leucocytozoon",-145.05634,65.2303333333333
"1624","CATUST27","Leucocytozoon",-145.05634,65.2303333333333
"1625","CATUST28","Leucocytozoon",-148.70917,65.28899
"1626","CATUST28","Leucocytozoon",-148.70917,65.28899
"1627","CATUST28","Leucocytozoon",-148.70917,65.28899
"1628","CATUST28","Leucocytozoon",-74.514,39.984
"1629","CATUST29","Leucocytozoon",-148.70917,65.28899
"1630","CATUST34","Leucocytozoon",-74.514,39.984
"1631","CATUST35","Leucocytozoon",-74.514,39.984
"1632","CATUST36","Leucocytozoon",-74.514,39.984
"1633","CATUST37","Leucocytozoon",-74.514,39.984
"1634","CATUST38","Leucocytozoon",-74.514,39.984
"1635","CATUST39","Leucocytozoon",-74.514,39.984
"1636","CATUST43","Haemoproteus",-95.899446,28.626963
"1637","CATUST43","Haemoproteus",-95.899446,28.626963
"1638","CB1","Leucocytozoon",-149.833333333333,67.2
"1639","CB1","Leucocytozoon",-149.833333333333,67.2
"1640","CB1","Leucocytozoon",-145.45,63.1166666666667
"1641","CB1","Leucocytozoon",-159.316666666667,62.9333333333333
"1642","CB1","Leucocytozoon",-159.316666666667,62.9333333333333
"1643","CB1","Leucocytozoon",-159.316666666667,62.9333333333333
"1644","CB1","Leucocytozoon",-146.266666666667,64.8666666666667
"1645","CB1","Leucocytozoon",-159.316666666667,62.9333333333333
"1646","CB1","Leucocytozoon",-149.833333333333,67.2
"1647","CB1","Leucocytozoon",-146.266666666667,64.8666666666667
"1648","CB1","Leucocytozoon",-146.266666666667,64.8666666666667
"1649","CB1","Leucocytozoon",-118.516666666667,36.7333333333333
"1650","CB1","Leucocytozoon",-118.516666666667,36.7333333333333
"1651","CB1","Leucocytozoon",-118.516666666667,36.7333333333333
"1652","CB1","Leucocytozoon",-118.516666666667,36.7333333333333
"1653","CB1","Leucocytozoon",-118.516666666667,36.7333333333333
"1654","CB1","Leucocytozoon",-104.579,33.614
"1655","CB1","Leucocytozoon",-105.442,35.837
"1656","CB1","Leucocytozoon",-106.454,35.3288333333333
"1657","CB1","Leucocytozoon",-106.519,33.837
"1658","CB1","Leucocytozoon",-104.467,35.933
"1659","CB1","Leucocytozoon",-108.867166666667,33.888
"1660","CB1","Leucocytozoon",-147.76819,63.32385
"1661","CB1","Leucocytozoon",-146.99628,63.03881
"1662","CB1","Leucocytozoon",-145.77577,63.07621
"1663","CB1","Leucocytozoon",-145.77577,63.07621
"1664","CB1","Leucocytozoon",-147.76819,63.32385
"1665","CB1","Leucocytozoon",-146.99628,63.03881
"1666","CB1","Leucocytozoon",-145.77577,63.07621
"1667","CB1","Leucocytozoon",-147.76819,63.32385
"1668","CB1","Leucocytozoon",-147.76819,63.32385
"1669","CB1","Leucocytozoon",-148.70917,65.28899
"1670","CB1","Leucocytozoon",-145.05634,65.2303333333333
"1671","CB1","Leucocytozoon",-146.678763,65.1634096666667
"1672","CB1","Leucocytozoon",-147.76819,63.32385
"1673","CB1","Leucocytozoon",-145.05634,65.2303333333333
"1674","CB1","Leucocytozoon",-147.76819,63.32385
"1675","CB1","Leucocytozoon",-148.70917,65.28899
"1676","CB1","Leucocytozoon",-145.05634,65.2303333333333
"1677","CB1","Leucocytozoon",-146.99628,63.03881
"1678","CB1","Leucocytozoon",-145.77577,63.07621
"1679","CB1","Leucocytozoon",-147.76819,63.32385
"1680","CB1","Leucocytozoon",-146.99628,63.03881
"1681","CB1","Leucocytozoon",-147.76819,63.32385
"1682","CB1","Leucocytozoon",-146.678763,65.1634096666667
"1683","CB1","Leucocytozoon",-147.76819,63.32385
"1684","CB1","Leucocytozoon",-146.678763,65.1634096666667
"1685","CB1","Leucocytozoon",-146.99628,63.03881
"1686","CB1","Leucocytozoon",-147.76819,63.32385
"1687","CB1","Leucocytozoon",-146.99628,63.03881
"1688","CB1","Leucocytozoon",-146.678763,65.1634096666667
"1689","CB1","Leucocytozoon",-146.99628,63.03881
"1690","CB1","Leucocytozoon",-145.77577,63.07621
"1691","CB1","Leucocytozoon",-147.76819,63.32385
"1692","CB1","Leucocytozoon",-146.99628,63.03881
"1693","CB1","Leucocytozoon",-145.77577,63.07621
"1694","CB1","Leucocytozoon",-148.70917,65.28899
"1695","CB1","Leucocytozoon",116.324833333333,39.9398333333333
"1696","CB1","Leucocytozoon",-71.5,45.5833333333333
"1697","CB1","Leucocytozoon",-71.5,45.5833333333333
"1698","CB1","Leucocytozoon",19.5,43.9
"1699","CB1","Leucocytozoon",-106.454,35.3289
"1700","CB1","Leucocytozoon",-105.442,35.837
"1701","CB1","Leucocytozoon",-105.442,35.837
"1702","CB1","Leucocytozoon",-105.442,35.837
"1703","CB1","Leucocytozoon",-105.442,35.837
"1704","CB1","Leucocytozoon",-94.2377778333333,48.8444443333333
"1705","CB1","Leucocytozoon",-94.2377778333333,48.8444443333333
"1706","CB1","Leucocytozoon",-74.514,39.984
"1707","CB1","Leucocytozoon",-74.514,39.984
"1708","CB1","Leucocytozoon",-74.514,39.984
"1709","CB1","Leucocytozoon",-74.514,39.984
"1710","CB1","Leucocytozoon",-74.514,39.984
"1711","CB1","Leucocytozoon",-74.514,39.984
"1712","CB1","Leucocytozoon",-74.514,39.984
"1713","CB1","Leucocytozoon",-74.514,39.984
"1714","CB1","Leucocytozoon",-74.514,39.984
"1715","CB1","Leucocytozoon",-73.96492,42.0638888333333
"1716","CB1","Leucocytozoon",-74.514,39.984
"1717","CB1","Leucocytozoon",-74.514,39.984
"1718","CB1","Leucocytozoon",-85.15431,15.70328
"1719","CB1","Leucocytozoon",-76,40.65
"1720","CB1","Leucocytozoon",-75.97,40.6333333333333
"1721","CB1","Leucocytozoon",-74.27,40.1333333333333
"1722","CB1","Leucocytozoon",-74.05,40.27
"1723","CB1","Leucocytozoon",-76,40.65
"1724","CB1","Leucocytozoon",-74.05,40.27
"1725","CB1","Leucocytozoon",-76,40.65
"1726","CB1","Leucocytozoon",-148.263,61.15434
"1727","CB1","Leucocytozoon",-129.73306,57.3318
"1728","CB1","Leucocytozoon",-115.51999,52.18167
"1729","CB1","Leucocytozoon",-115.51999,52.18167
"1730","CB1","Leucocytozoon",-115.51999,52.18167
"1731","CB1","Leucocytozoon",-113.40688,49.67749
"1732","CB1","Leucocytozoon",-114.85052,50.87488
"1733","CB1","Leucocytozoon",-121.47394,58.56228
"1734","CB1","Leucocytozoon",-120.31556,52.46222
"1735","CB1","Leucocytozoon",-115.00626,51.38057
"1736","CB1","Leucocytozoon",-116.17741,53.4652
"1737","CB1","Leucocytozoon",-120.63998,49.18953
"1738","CB1","Leucocytozoon",-121.18083,55.12881
"1739","CB1","Leucocytozoon",-121.18083,55.12881
"1740","CB1","Leucocytozoon",-119.48873,50.47738
"1741","CB1","Leucocytozoon",-120.40421,55.81909
"1742","CB1","Leucocytozoon",-118.72278,53.1894
"1743","CB1","Leucocytozoon",-118.72278,53.1894
"1744","CB1","Leucocytozoon",-117.4025,52.96949
"1745","CB1","Leucocytozoon",-117.0572,52.8916
"1746","CB1","Leucocytozoon",-114.7635,51.6862
"1747","CB1","Leucocytozoon",-113.13653,51.3188
"1748","CB1","Leucocytozoon",-113.01667,51.4283
"1749","CB1","Leucocytozoon",-113.01667,51.4283
"1750","CB1","Leucocytozoon",-124.61699,58.8767
"1751","CB1","Leucocytozoon",-128.4191,60.2505
"1752","CB1","Leucocytozoon",-129.77458,57.44551
"1753","CB1","Leucocytozoon",-114.4437,51.9658
"1754","CB1","Leucocytozoon",-117.60674,52.88386
"1755","CCF1","Haemoproteus",13.4333333333333,55.6833333333333
"1756","CCF1","Haemoproteus",13.4333333333333,55.6833333333333
"1757","CCF1","Haemoproteus",-4.83625,33.4855
"1758","CCF1","Haemoproteus",-4.83625,33.4855
"1759","CCF1","Haemoproteus",-4.83625,33.4855
"1760","CCF1","Haemoproteus",-4.79025,33.5395
"1761","CCF2","Haemoproteus",-7.53,40.3
"1762","CCF2","Haemoproteus",-7.53,40.3
"1763","CCF2","Haemoproteus",-7.64,40.37
"1764","CCF2","Haemoproteus",44.92,41.13
"1765","CCF2","Haemoproteus",46.52,40.04
"1766","CCF2","Haemoproteus",-4.66,33.27
"1767","CCF2","Haemoproteus",-6.62,31.47
"1768","CCF2","Haemoproteus",-4.74,35.14
"1769","CCF2","Haemoproteus",-4.79,33.4
"1770","CCF2","Haemoproteus",-4.96666666666667,33.66
"1771","CCF2","Haemoproteus",-5.03,31.72
"1772","CCF2","Haemoproteus",-7.56,30.76
"1773","CCF2","Haemoproteus",-7.56,30.76
"1774","CCF2","Haemoproteus",-7.6,30.83
"1775","CCF2","Haemoproteus",-6.09,40.21
"1776","CCF2","Haemoproteus",-6.22,41.82
"1777","CCF2","Haemoproteus",40.73,44.06
"1778","CCF2","Haemoproteus",40.73,44.06
"1779","CCF2","Haemoproteus",27.8004166666667,42.9134666666667
"1780","CCF2","Haemoproteus",21.1,44.85
"1781","CCF2","Haemoproteus",-5.03333333333333,38.8833333333333
"1782","CCF2","Haemoproteus",-5.03333333333333,38.8833333333333
"1783","CCF2","Haemoproteus",13.4333333333333,55.6833333333333
"1784","CCF2","Haemoproteus",13.4333333333333,55.6833333333333
"1785","CCF2","Haemoproteus",13.4333333333333,55.6833333333333
"1786","CCF2","Haemoproteus",-4.83625,33.4855
"1787","CCF2","Haemoproteus",20.915,48.6161
"1788","CCF23","Haemoproteus",13.4333333333333,55.6833333333333
"1789","CCF23","Haemoproteus",13.4333333333333,55.6833333333333
"1790","CCF23","Haemoproteus",20.915,48.6161
"1791","CCF25","Plasmodium",21.1,44.85
"1792","CCF26","Haemoproteus",13.4333333333333,55.6833333333333
"1793","CCF3","Haemoproteus",13.9333333333333,48.8166666666667
"1794","CCF3","Haemoproteus",15.4166666666667,59.1666666666667
"1795","CCF3","Haemoproteus",19.5,43.9
"1796","CCF3","Haemoproteus",13.4333333333333,55.6833333333333
"1797","CCF3","Haemoproteus",13.4333333333333,55.6833333333333
"1798","CCF3","Haemoproteus",13.4333333333333,55.6833333333333
"1799","CCF3","Haemoproteus",13.4333333333333,55.6833333333333
"1800","CCF3","Haemoproteus",20.915,48.6161
"1801","CCF5","Haemoproteus",13.4333333333333,55.6833333333333
"1802","CCF5","Haemoproteus",13.4333333333333,55.6833333333333
"1803","CCF5","Haemoproteus",13.4333333333333,55.6833333333333
"1804","CCF6","Haemoproteus",59.8166666666667,57.3333333333333
"1805","CCF6","Haemoproteus",-7.53,40.3
"1806","CCF6","Haemoproteus",44.58,40.61
"1807","CCF6","Haemoproteus",44.92,41.13
"1808","CCF6","Haemoproteus",46.52,40.04
"1809","CCF6","Haemoproteus",46.23,40.05
"1810","CCF6","Haemoproteus",-4.66,33.27
"1811","CCF6","Haemoproteus",-6.62,31.47
"1812","CCF6","Haemoproteus",-4.74,35.14
"1813","CCF6","Haemoproteus",-4.79,33.4
"1814","CCF6","Haemoproteus",-4.96666666666667,33.66
"1815","CCF6","Haemoproteus",-4.7,35.12
"1816","CCF6","Haemoproteus",-5.03,31.72
"1817","CCF6","Haemoproteus",-5.03,31.72
"1818","CCF6","Haemoproteus",-4.78,33.32
"1819","CCF6","Haemoproteus",-7.56,30.76
"1820","CCF6","Haemoproteus",-7.6,30.83
"1821","CCF6","Haemoproteus",-5.1,40.85
"1822","CCF6","Haemoproteus",-5.1,40.85
"1823","CCF6","Haemoproteus",-7.14,41.86
"1824","CCF6","Haemoproteus",15.4166666666667,59.1666666666667
"1825","CCF6","Haemoproteus",19.5,43.9
"1826","CCF6","Haemoproteus",13.4333333333333,55.6833333333333
"1827","CCF6","Haemoproteus",13.4333333333333,55.6833333333333
"1828","CCF6","Haemoproteus",-4.79025,33.5395
"1829","CCF6","Haemoproteus",-4.83625,33.4855
"1830","CCF6","Haemoproteus",-4.79025,33.5395
"1831","CCF6","Haemoproteus",-4.79025,33.5395
"1832","CCF6","Haemoproteus",-4.79025,33.5395
"1833","CCF6","Haemoproteus",20.915,48.6161
"1834","CCORAX01","Leucocytozoon",23.3513,43.2393
"1835","CCORAX02","Leucocytozoon",23.3513,43.2393
"1836","CCORAX03","Leucocytozoon",23.3513,43.2393
"1837","CCORAX04","Leucocytozoon",23.3513,43.2393
"1838","CCORAX05","Leucocytozoon",23.3513,43.2393
"1839","CCORAX06","Leucocytozoon",23.3513,43.2393
"1840","CCORAX07","Leucocytozoon",23.3513,43.2393
"1841","CELEC01","Haemoproteus",48.4215,-17.1456666666667
"1842","CENSIN01","Haemoproteus",77.775825,30.17409
"1843","CENTO01","Leucocytozoon",48.4215,-17.1456666666667
"1844","CERCIN01","Plasmodium",-45.25,-2.3
"1845","CERCIN02","Plasmodium",-63.2833333333333,-8.71666666666667
"1846","CERCIN02","Plasmodium",-76.45,-5.41666666666667
"1847","CERCIN02","Plasmodium",-77.6584168333333,-5.89316683333333
"1848","CERCIN03","Plasmodium",-63.2666666666667,-8.71666666666667
"1849","CERCIN04","Haemoproteus",-63.3833333333333,-8.85
"1850","CERERY01","Plasmodium",-63.0833333333333,0.583333333333333
"1851","CERERY01","Plasmodium",-61.8666666666667,-3.01666666666667
"1852","CERNIG01","Leucocytozoon",-75.7099001666667,-6.57578333333333
"1853","CERNOV01","Plasmodium",-45.3805333333333,-22.3486166666667
"1854","CERSER01","Plasmodium",-61.8666666666667,-3.01666666666667
"1855","CERSER02","Plasmodium",-70.4734668333333,-12.9445
"1856","CET01","Plasmodium",-8.86562783333333,39.4481278333333
"1857","CHACAM01","Plasmodium",-66.3833333333333,10.6911666666667
"1858","CHACAM02","Plasmodium",-41,-15.5666666666667
"1859","CHACAM03","Plasmodium",-49.8333333333333,-28.5333333333333
"1860","CHAIND02","Haemoproteus",101.7525,3.32466666666667
"1861","CHASPI01","Haemoproteus",-70.4734668333333,-12.9445
"1862","CHIPAR01","Haemoproteus",-95.899446,28.626963
"1863","CHIPAR01","Haemoproteus",-68.7872,-10.289
"1864","CHIPAR01","Haemoproteus",-68.7872,-10.289
"1865","CHLAEM02","Leucocytozoon",-55.6333333333333,-15.75
"1866","CHLAEN01","Plasmodium",-63.3,-8.66666666666667
"1867","CHLAEN02","Leucocytozoon",-55.6333333333333,-15.75
"1868","CHLAME01","Haemoproteus",-55.6333333333333,-15.75
"1869","CHLCYA01","Leucocytozoon",-76.45,-5.41666666666667
"1870","CHLCYA01","Leucocytozoon",-71.7579001666667,-11.3785833333333
"1871","CHLFLA01","Haemoproteus",-96.9922333333333,19.4541666666667
"1872","CHLFLA02","Haemoproteus",-96.9922333333333,19.4541666666667
"1873","CHLIND01","Haemoproteus",-63.2,0.4
"1874","CHLOP01","Haemoproteus",-66.3833333333333,10.6911666666667
"1875","CHLOP01","Haemoproteus",-75.7666666666667,-8.08333333333333
"1876","CHLOPH01","Haemoproteus",-76.45,-5.41666666666667
"1877","CHLOPH01","Haemoproteus",-77.6584168333333,-5.89316683333333
"1878","CHLRIE01","Haemoproteus",-71.7579001666667,-11.3785833333333
"1879","CHLRIE03","Leucocytozoon",-71.7579001666667,-11.3785833333333
"1880","CHLRIE04","Leucocytozoon",-71.7579001666667,-11.3785833333333
"1881","CHLRIE04","Leucocytozoon",-71.7579001666667,-11.3785833333333
"1882","CHLRIE04","Leucocytozoon",-71.7579001666667,-11.3785833333333
"1883","CHLRIE04","Leucocytozoon",-71.7579001666667,-11.3785833333333
"1884","CHLSPI01","Plasmodium",-76.5833333333333,-5.28333333333333
"1885","CHLSPI01","Plasmodium",-76.5833,-5.2833
"1886","CHLSPI02","Haemoproteus",-76.5833333333333,-5.28333333333333
"1887","CHLSPI02","Haemoproteus",-76.5833,-5.2833
"1888","CHLSPI02","Haemoproteus",-70.4734668333333,-12.9445
"1889","CHLSPI02","Haemoproteus",-70.4734668333333,-12.9445
"1890","CHLSPI02","Haemoproteus",-70.4734668333333,-12.9445
"1891","CHOGRA01","Haemoproteus",-106.65,35.5333333333333
"1892","CHOGRA01","Haemoproteus",-106.454,35.3289
"1893","CHOMIN01","Haemoproteus",-106.454,35.3289
"1894","CHRKLA01","Haemoproteus",8.972,9.87383333333333
"1895","CHRKLA01","Haemoproteus",8.972,9.87383333333333
"1896","CHRKLA01","Haemoproteus",8.972,9.87383333333333
"1897","CIAE02","Leucocytozoon",123.45405,10.8369833333333
"1898","CIAE02","Leucocytozoon",0.133333333333333,41.8166666666667
"1899","CIAE02","Leucocytozoon",-3.86666666666667,40.8166666666667
"1900","CIAE02","Leucocytozoon",-4.46666666666667,36.05
"1901","CIAE02","Leucocytozoon",20.4,54.3166666666667
"1902","CIAE02","Leucocytozoon",39.1666666666667,55.8666666666667
"1903","CIAE02","Leucocytozoon",-12.5,29.4
"1904","CIAE02","Leucocytozoon",19.1383333333333,52.6533333333333
"1905","CIAE02","Leucocytozoon",19.1383333333333,52.6533333333333
"1906","CIAE02","Leucocytozoon",101.016666666667,49.75
"1907","CIAE02","Leucocytozoon",35.198785,38.246175
"1908","CIAE02","Leucocytozoon",139.56963,35.6947666666667
"1909","CIAE02","Leucocytozoon",129.320333333333,34.6395
"1910","CIAE02","Leucocytozoon",13.4333333333333,55.6833333333333
"1911","CIAE02","Leucocytozoon",116.3215,40.1523333333333
"1912","CIAE02","Leucocytozoon",116.320666666667,39.7233333333333
"1913","CIAE02","Leucocytozoon",116.137833333333,39.8333333333333
"1914","CIAE02","Leucocytozoon",116.600166666667,39.8508333333333
"1915","CIAE02","Leucocytozoon",116.368,39.9685
"1916","CIAE02","Leucocytozoon",99.9666666666667,14.0166666666667
"1917","CILEU01","Haemoproteus",118.336666666667,30.8933333333333
"1918","CILEU02","Haemoproteus",97.8333333333333,24.3066666666667
"1919","CINALB01","Leucocytozoon",-72.9984001666667,-13.9409168333333
"1920","CINALB02","Leucocytozoon",-72.9984001666667,-13.9409168333333
"1921","CINCHL01","Plasmodium",19.0166666666667,47.7166666666667
"1922","CINCIN01","Haemoproteus",-2.08333333333333,40.8166666666667
"1923","CINCIN02","Haemoproteus",-2.08333333333333,40.8166666666667
"1924","CINCIN03","Haemoproteus",-6.48333333333333,43.3833333333333
"1925","CINCIN04","Haemoproteus",-6.48333333333333,43.3833333333333
"1926","CINCIN05","Leucocytozoon",-2.08333333333333,40.8166666666667
"1927","CINCIN06","Leucocytozoon",-2.08333333333333,40.8166666666667
"1928","CINCIN07","Leucocytozoon",-2.08333333333333,40.8166666666667
"1929","CINCIN08","Leucocytozoon",-4.25,40.3666666666667
"1930","CINCIN09","Leucocytozoon",-4.25,40.3666666666667
"1931","CINCOQ01","Plasmodium",48.4653333333333,-17.0343333333333
"1932","CINCOQ01","Plasmodium",48.4653333333333,-17.0343333333333
"1933","CINCOQ01","Plasmodium",48.4653333333333,-17.0343333333333
"1934","CINNOT01","Haemoproteus",48.4653333333333,-17.0343333333333
"1935","CINSOV01","Haemoproteus",48.4653333333333,-17.0343333333333
"1936","CINSOV02","Leucocytozoon",48.4653333333333,-17.0343333333333
"1937","CIRCUM01","Haemoproteus",20.7333333333333,55.0833333333333
"1938","CIRCUM01","Haemoproteus",115.807833333333,39.5525
"1939","CIRCUM01","Haemoproteus",116.258333333333,39.9518333333333
"1940","CIRCUM05","Haemoproteus",9.18333333333333,48.7833333333333
"1941","CIRCUM05","Haemoproteus",23.3513,43.2393
"1942","CIRCUM05","Haemoproteus",20.915,48.6161
"1943","CLAPRE01","Haemoproteus",-58.3166666666667,-12.2
"1944","CLAPRE02","Plasmodium",-75.917475,-5.35333333333333
"1945","CLIPIC01","Haemoproteus",139.5,-33.65
"1946","CLIPIC01","Haemoproteus",139.5,-33.65
"1947","CLIPIC01","Haemoproteus",139.5,-33.65
"1948","CLIPIC01","Haemoproteus",139.5,-33.65
"1949","CLIPIC02","Haemoproteus",126.1,-16.4833333333333
"1950","CLIPIC02","Haemoproteus",126.1,-16.4833333333333
"1951","CLIPIC02","Haemoproteus",139.5,-33.65
"1952","CLIPIC02","Haemoproteus",139.5,-33.65
"1953","CNEORN01","Leucocytozoon",-145.45,63.1166666666667
"1954","CNEORN01","Leucocytozoon",-149.833333333333,67.2
"1955","CNEORN01","Leucocytozoon",-159.316666666667,62.9333333333333
"1956","CNEORN01","Leucocytozoon",-159.316666666667,62.9333333333333
"1957","CNEORN01","Leucocytozoon",-146.266666666667,64.8666666666667
"1958","CNEORN01","Leucocytozoon",-148.833333333333,61.15
"1959","CNEORN01","Leucocytozoon",-149.833333333333,67.2
"1960","CNEORN01","Leucocytozoon",-149.833333333333,67.2
"1961","CNEORN01","Leucocytozoon",-145.45,63.1166666666667
"1962","CNEORN01","Leucocytozoon",-118.516666666667,36.7333333333333
"1963","CNEORN01","Leucocytozoon",-118.516666666667,36.7333333333333
"1964","CNEORN01","Leucocytozoon",-118.516666666667,36.7333333333333
"1965","CNEORN01","Leucocytozoon",-106.65,35.5333333333333
"1966","CNEORN01","Leucocytozoon",-106.65,35.5333333333333
"1967","CNEORN01","Leucocytozoon",-104.579,33.614
"1968","CNEORN01","Leucocytozoon",-105.442,35.837
"1969","CNEORN01","Leucocytozoon",-106.454,35.3288333333333
"1970","CNEORN01","Leucocytozoon",-147.76819,63.32385
"1971","CNEORN01","Leucocytozoon",-146.99628,63.03881
"1972","CNEORN01","Leucocytozoon",-145.77577,63.07621
"1973","CNEORN01","Leucocytozoon",-145.05634,65.2303333333333
"1974","CNEORN01","Leucocytozoon",-147.76819,63.32385
"1975","CNEORN01","Leucocytozoon",-148.70917,65.28899
"1976","CNEORN01","Leucocytozoon",-145.05634,65.2303333333333
"1977","CNEORN01","Leucocytozoon",-147.76819,63.32385
"1978","CNEORN01","Leucocytozoon",-148.70917,65.28899
"1979","CNEORN01","Leucocytozoon",-146.99628,63.03881
"1980","CNEORN01","Leucocytozoon",-147.76819,63.32385
"1981","CNEORN01","Leucocytozoon",-146.99628,63.03881
"1982","CNEORN01","Leucocytozoon",-145.77577,63.07621
"1983","CNEORN01","Leucocytozoon",-146.678763,65.1634096666667
"1984","CNEORN01","Leucocytozoon",-146.99628,63.03881
"1985","CNEORN01","Leucocytozoon",-146.99628,63.03881
"1986","CNEORN01","Leucocytozoon",-145.05634,65.2303333333333
"1987","CNEORN01","Leucocytozoon",-105.442,35.837
"1988","CNEORN01","Leucocytozoon",-98.7486111666667,19.2458333333333
"1989","CNEORN01","Leucocytozoon",-98.7486111666667,19.2458333333333
"1990","CNEORN01","Leucocytozoon",-98.7486111666667,19.2458333333333
"1991","CNEORN01","Leucocytozoon",-70.65,-41.0833333333333
"1992","CNEORN01","Leucocytozoon",-70.65,-41.0833333333333
"1993","CNEORN01","Leucocytozoon",-70.65,-41.0833333333333
"1994","CNEORN01","Leucocytozoon",-94.2377778333333,48.8444443333333
"1995","CNEORN01","Leucocytozoon",-95.5402778333333,47.956111
"1996","CNEORN01","Leucocytozoon",-95.5402778333333,47.956111
