"","x","y","aet","Ec.Het","Humanpopdens","Human_footprint","Prec.seas.","rad","shannon_diversity","trange","Temperature","precipitation","Host_richness","Degree_of_generalism"
"1",-1.375,42.125,0.252320033345343,0.734650690864339,-0.139027723863037,0.603102188855129,-0.832097230138618,-0.425340281400661,0.210737323168852,-0.213127713774457,0.726059534858348,-0.740046578971044,-0.463470729810676,-0.252374091528293
"2",-104.625,33.625,-1.31571540416517,-1.26767659048424,-0.163974181049152,-0.323869718670395,1.09906347816784,0.057851280597667,-1.1130959834041,0.991580287615083,0.890851534104844,-0.954931663356447,0.0541229973181973,1.3095837716729
"3",-105.125,35.875,-0.317295367314451,-0.339776036886345,-0.162935544184763,-0.158396980617387,1.02307289315304,0.023444451105526,-1.90628255721097,0.848547026160609,0.154606379132763,-0.749987524463642,0.115016376980418,-0.525926232920516
"4",-105.375,35.875,0.577003802061357,-0.31988391725258,-0.156149332422023,-0.360020662638292,0.752981287935638,0.0324201457556498,-0.302025257595917,0.545727882251579,-0.108146382503533,-0.642444568680108,0.13785139435375,0.26411869197439
"5",-106.375,35.375,-1.06072071398503,-0.299959026416762,-0.149662647871824,0.193395422660701,0.285566771687618,0.0458836877308354,-0.732035584091385,0.966482422878677,0.478888121658046,-0.948203952770544,0.183521429100416,-0.414565773838079
"6",-106.625,33.875,-1.37308121893945,-1.25188487909326,-0.164280463411205,-0.53891202198819,1.18172623704513,0.0743067207895606,-1.56563802119664,1.0915959645506,0.696936082839414,-1.05353780955573,0.198744774015971,0.114028542528567
"7",-106.625,35.625,-0.475733324166161,0.136159658704899,-0.158337883245407,-0.392010752368409,0.0667142707959519,0.0339160948640037,-0.0541183399120512,0.945904570687889,0.320092040040185,-0.809432370237543,0.153074739269305,-0.0476228172839827
"8",-107.875,34.875,-0.283569933831303,-0.539897272205079,-0.164269440764622,-0.395543550091113,1.00722657312943,0.0982419065232239,-1.00870237803776,0.903281019749966,0.181991279391188,-0.970596183526596,0.0845696871493074,0.588002482546875
"9",-107.875,35.125,-0.920275306883365,-0.349848348348498,-0.125883926090167,-0.134455073413741,0.97098516089003,0.0832824154396843,-0.628713352580762,0.976442136568113,0.208856363258627,-1.00845210727113,0.0769580146915299,0.22159880435772
"10",-109.875,54.375,-0.0500759403205568,0.178948277773781,-0.162020714780782,-0.824870780258107,0.972450371371422,-0.574935192236057,1.44514574691953,1.49359986246939,-0.768040730450653,-0.789148824889017,-0.075275434464021,0.0767070038031993
