"","x","y","poligons","aet","Bird_richness","shannon_diversity","precipitation","Prec.seas.","rad","Human_footprint","Ec.Het","Humanpopdens","Tempseas","Temperature"
"352",11.875,51.625,221088,514.598640589126,63,0.507503954120311,534.062500000001,27.4542186260223,52.4375,23.7396244310059,0.023940942453513,258.133239746094,659.769115447998,9.08767431974411
"353",12.125,51.375,222529,507.107442379956,64,0.740446197177198,504.187500000001,27.9430885314939,52.9375,29.2965269950269,0.0327965439719546,327.819732666016,673.459396362306,9.37207227945327
"354",12.125,51.625,221089,502.336784965501,64,0.670058293668943,531.874999999999,24.7584549188611,52.8125,26.1431012554507,0.0296112325674431,177.324951171875,673.778953552247,9.16895508766175
"355",13.375,54.125,206694,503.952066448626,67,1.38283418788126,590.437499999998,19.9018193483352,48.4375,18.3108715248842,0.035973675402224,218.315963745117,636.507549285889,8.21491414308548
"356",13.375,55.625,198054,485.340934889124,57,1.01857834109459,690.437500000003,21.2415362596512,47,20.5640708450921,0.0344665280539042,93.5915145874023,638.844406127929,7.74236336350439
"357",13.625,50.625,226855,523.247988324361,62,2.02214563494748,776.31249999999,25.6179269552234,54.25,23.633595331229,0.0437363421162933,249.027816772461,708.006576538087,7.68364584445961
"358",13.625,52.375,216775,550.6355445345,62,1.83211270838663,549.937500000001,22.8366758823396,51,27.9010397344955,0.0415520333219031,1686.35900878906,690.345066070556,9.06675094366073
"359",13.625,55.625,198055,493.977188993399,55,1.32477564649939,707.437499999999,20.9049886465072,47,15.670308383695,0.0334311567450076,45.3183746337891,635.946083068847,7.46766468882561
"360",13.875,41.125,281576,796.373501431789,74,1.56262794187545,903.499999999998,46.3612895011903,69.4375,28.6691280734066,0.0557454396127833,194.478790283203,610.790073394775,14.9377645850182
"361",13.875,48.875,236936,542.686578828046,63,1.44381293312296,1136.875,18.9136480093002,57.9375,7.92601851175541,0.0358205863721233,23.7570533752441,675.690475463867,5.92126512527467
"362",13.875,51.375,222536,593.635340275173,62,1.87301927990473,635.500000000002,25.4308604001999,52.75,19.3032844153723,0.0309795750933545,90.4401321411133,684.861499786377,9.14741599559783
"363",14.125,40.875,283017,598.996333350306,76,1.361884270932,923.375000000003,49.1445586681364,69.9375,36.1517607487341,0.0789859034377819,3226.9501953125,589.764083862305,15.6356616020203
"364",14.125,41.125,281577,772.063268463612,76,1.23087317660227,893,45.134738922119,69.8125,28.4632153200019,0.0674569577096512,246.713088989258,612.180023193359,15.0593593716622
"365",14.625,49.125,235499,564.716738184024,62,1.76277609344521,654.562499999997,33.1744056940081,58.0625,16.2969761299811,0.0184404530559366,58.5958786010742,728.668182373047,8.08426028490067
"366",14.875,49.375,234060,581.335205705547,62,1.46042596466983,613.687500000001,37.856508731842,57.5,13.5441985223732,0.0127733898700657,38.6041526794434,727.690502166748,7.59442839026449
"367",15.375,59.125,177902,500.957667501759,52,1.76009946853336,650.8125,27.0891723632812,45.75,12.7089064632232,0.0544413484987033,31.8922824859619,741.827243804931,5.98705008625984
"368",15.625,50.625,226863,537.907773269608,61,1.9043203664207,621.6875,38.2214002609254,53.6875,19.9753124275769,0.0259088505944216,92.0403671264648,716.6967086792,6.07914331555368
"369",15.625,50.875,225423,569.860469291654,66,2.01062981848215,628.625000000001,35.7415614128114,53.1875,17.4852224618701,0.0274885211857948,193.681365966797,718.046665191651,6.36645394563672
"370",16.375,48.125,241266,570.862442610135,69,1.3857365029976,579.999999999999,29.9798648357391,60.5,31.8745595970765,0.0628939412341875,1981.17309570312,752.083621978761,10.0269070267678
"371",16.375,50.125,229746,575.877377464772,65,1.58741140839311,580.062500000001,47.669457912445,55.25,19.6658699836915,0.0197101123113856,92.5698318481445,712.013881683349,7.00566163659093
