"","x","y","aet","Ec.Het","Humanpopdens","Human_footprint","Prec.seas.","rad","shannon_diversity","trange","Temperature","precipitation","Host_richness"
"122",-44.875,-17.375,822.574188634784,0.0266018899557996,103.027435302734,14.0726542738988,93.727858543396,164.9375,1.10138691878572,19.7417818307876,23.0963579416275,1028.8125,348
"123",-45.125,-2.375,1006.31790050565,0.0668243812871507,12.0895233154297,8.79727678265581,81.2268748283386,158.9375,1.34495770933341,10.598436832428,26.5135716199875,1980.12499999998,359
"124",-45.375,-2.375,971.341012956424,0.053729114273738,13.0370569229126,6.09509519619251,77.1399378776552,158,1.28028026741704,10.5715789794922,26.51939702034,2338.43749999998,364
"125",-45.375,-22.125,819.622357017425,0.0258765872675661,36.7155494689941,10.6146590145277,75.2897124290467,161.4375,0.683229484598616,21.0938124656678,18.1586735248566,1585.1875,464
"126",-45.375,-22.375,803.317926306507,0.0271064517127724,149.293045043945,13.974917508774,73.5516338348387,161.625,0.95565228867299,21.2430155277253,17.7102730870245,1591.37500000001,494
"127",-46.125,-14.125,726.096069088728,0.0342525255772752,0.369351983070374,5.21170993531613,87.9755091667176,160.9375,0.851499455830136,16.2404069900513,22.9137307405472,1349.0625,306
"128",-46.375,-14.375,946.396536728082,0.0492781504820142,18.7582378387451,7.5872319656526,86.3926854133607,161.25,1.05172249773481,16.5490309000016,23.9328889846802,1296.9375,314
"129",-47.375,-24.375,903.683095128707,0.0290230181408915,24.4067707061768,5.88099013319078,42.7094800472258,173.9375,0.490588026467825,15.6190782785415,21.0272606611251,1896.12500000002,474
"130",-47.375,-24.625,913.164819174008,0.0352124057968351,7.7919225692749,7.79292524176298,38.62357711792,177.8125,0.958870684026169,15.5618893504142,21.8314496278762,1983.75000000001,469
"131",-47.625,-17.125,770.53926839804,0.0272180307879894,0.758217215538025,8.28614247272724,86.9059405326844,163.1875,1.03941913094228,17.9593898057938,21.3446998596191,1514.9375,363
"132",-47.625,-9.875,901.548642992552,0.0320936690291118,4.1185564994812,2.28427807345627,80.4713206291199,168.1875,0.629239650810534,18.1367347240448,25.1030737161636,1504.3125,306
"133",-49.125,-28.625,778.368073606257,0.0701929849574982,78.9821014404297,18.1817271017554,23.2235536575316,176.5625,1.60877233819589,18.6943545341491,19.6415516138077,1415.4375,369
"134",-49.375,-28.625,811.651503826538,0.0558435473816217,382.455871582031,17.7594597032757,25.6110844612121,173,1.6734995822127,19.9141445159912,19.1677966117859,1384.6875,374
"135",-49.875,-28.625,787.840264256257,0.0318241014612865,2.48881816864014,6.10752281718198,15.3245440721514,169,1.1772629296836,17.6020319461823,14.9397395849229,1640.43749999999,378
"136",-5.125,37.125,583.180766004691,0.0243830792276329,35.8174438476562,14.7001540216164,68.3972768783569,77,0.469725128458092,28.8773748874664,16.1956142783165,627.437500000001,110
"137",-5.125,37.375,543.443237570009,0.0167261564548088,39.9607467651367,14.8817335716465,67.5319290161133,76.75,0.171316951516907,30.2071712017059,17.3001981973648,556.5625,106
"138",-5.125,38.875,624.14028621988,0.0312190584038255,8.31632995605469,8.73676680810895,54.2675004005432,74,1.16251839005716,30.8740932941437,15.4638586044311,525.1875,96
"139",-5.125,40.875,499.112503634242,0.0167095097927146,18.1563777923584,12.1250444365007,32.8951079845429,68.9375,0.348863110314514,29.5862661600113,11.4654673933983,422.687500000001,81
"140",-5.125,41.375,504.707804149023,0.0225833285703398,14.6917371749878,14.6234904771015,32.6690678596496,67.75,0.513303098780138,29.3872343301773,12.2753691673279,434.312499999999,85
"141",-5.375,37.375,550.521347252719,0.0208702643937664,43.8629951477051,16.44592268013,67.2966871261597,76.75,0.336615304179638,29.574358701706,17.5040067434311,563.5,107
"142",-5.625,36.625,944.509205661872,0.0615813094254441,76.4510498046875,14.113970824799,72.2590637207032,77.25,1.62249481823685,23.6691867113113,16.4203760623931,703.062500000003,110
"143",-5.625,36.875,667.810189492206,0.04609243422306,65.5784912109375,14.921089829117,70.3983173370362,77,0.745031524873236,26.0013599395752,17.1085500717163,638.000000000002,115
"144",-5.625,37.125,547.227785687202,0.02394103175964,80.2307662963867,19.1582144874357,68.8157811164856,77,0.180174655336206,27.4005314111709,17.493587732315,597.750000000001,111
"145",-5.875,36.625,699.942217648397,0.0417709149472025,97.7487106323242,19.1052462501784,70.9625639915467,77.4375,0.396030819520375,24.0996869802474,17.5175647735595,626.750000000004,113
"146",-5.875,36.875,610.583231123192,0.0293075262440921,73.8477325439453,17.9505455806457,69.4297466278077,77.1875,0.132347346368446,25.8609219789505,17.6497372388839,599.937500000003,118
"147",-5.875,37.125,620.790924601873,0.0239556958257128,172.381973266602,20.5456037800654,69.062415599823,77.0625,0.272018875952231,26.6368900537491,17.9215874671936,561.375000000003,110
"148",-5.875,37.375,653.180686178681,0.0294221714963425,1086.70166015625,30.0189819923142,66.9076819419861,76.8125,0.919166381825332,29.0613577365875,18.2250407934188,546.187500000002,110
"149",-5.875,40.375,882.877831696218,0.0413779466900835,36.6081008911133,10.9743368268875,49.4436728954314,69.75,1.28970669691417,26.7926875352859,11.9866360425947,772.125000000011,90
"150",-5.875,40.625,801.904937470713,0.0351348822225207,8.97904014587402,9.98123925044108,48.4507958889005,69.25,1.16374023040793,27.935374736786,11.6342063546181,775.18749999999,91
"151",-50.375,-0.125,1119.24363725566,0.0542286005280398,24.6259956359863,2.49823510374644,66.2251045703888,154.375,1.19188843020338,10.0545136928558,26.9213107824326,2357.56250000001,445
"152",-50.875,-28.125,855.947162386031,0.0317204944463497,1.3025426864624,6.917768756619,13.8539046645164,174.3125,1.17498229347058,18.9365622997284,16.2029094696045,1569.25,349
"153",-53.375,-19.375,806.78875401061,0.0248186847469898,0.326627790927887,6.31887245072872,63.6060054302215,173,0.621392022459798,17.8341420888901,22.9651479721069,1491.375,354
"154",-53.375,-19.625,839.308033242971,0.0229270023624447,0.234378129243851,6.46609888679833,62.3077638149261,172.5,0.644217392669632,17.6064213514328,23.2329014539719,1456.125,354
"155",-53.625,-24.375,769.543050229025,0.0164535643861454,41.1514205932617,11.9508625071111,24.770271897316,178,0.763485837094642,21.2204537391663,20.5622042417526,1538.5,419
"156",-54.125,-14.625,752.639176601238,0.0290210440957936,0.29365149140358,5.69536015010878,80.9302172660828,171.1875,0.720287824630692,19.9511419534683,22.657440662384,1927.3125,396
"157",-55.125,-4.875,1062.61344618746,0.012556673668267,0.0265757013112307,0.0960455671023839,60.6818847656251,158,0,12.603906750679,25.6018488407135,2111.5625,468
"158",-55.375,-0.375,1199.42276625633,0.00969446587791494,0,1.00361470177196,49.2190427780152,158.1875,0,11.2027337551117,25.1326107978821,2395.5625,373
"159",-55.375,-15.625,760.337930902325,0.0358207649843774,2.11032104492188,9.37852778543446,72.0470385551453,174,1.43888029895965,18.989639878273,22.2257344722748,1595.625,420
"160",-55.375,-3.375,1078.85493274115,0.135808232357872,1.74552404880524,1.10851591367467,59.8704149723053,157.25,0.765130787323239,11.1092031002045,26.2898947000504,1878.0625,520
"161",-55.625,-0.375,1208.28541893033,0.0114083397633747,0.0227803234010935,1.00152002219461,48.3203601837158,159.0625,0,11.1982505321503,25.4255983829498,2437,376
"162",-55.625,-0.625,1200.51900348874,0.010812757201646,0.0183152966201305,1.00114029577996,48.5695734024048,160.1875,0,11.1825164556503,25.4843136072159,2446.6875,377
"163",-55.625,-15.625,878.824992122616,0.0385333195206523,1.35002028942108,9.43360434056103,69.1092414855958,174.5,1.2191000353599,18.2684534788132,24.0066889524459,1488.75,431
"164",-55.625,-15.875,875.035502416928,0.0397222162684804,2.3467435836792,6.75183886874685,69.9008994102479,175,1.27487234200032,18.3519366979599,24.4261167049408,1467.375,419
"165",-55.625,-3.375,1087.40716562348,0.0372833314281332,0.515881061553955,0.223575689312562,57.788464307785,157.75,0.0135076679047091,11.2973428964615,26.1602461338043,1960.375,509
"166",-55.625,-3.625,1069.06971029019,0.043743498513944,0.93583071231842,0.302764842403278,56.4948551654816,157.75,0.264444682223255,11.4792492389679,26.1542553901672,1963.875,516
"167",-55.625,-4.875,1048.90032840985,0.00867367898376772,0.0903874337673187,0.932982972130732,55.5653452873231,159,0.0284100697334331,12.4557347297669,25.666097164154,2323.9375,468
"168",-55.875,-15.625,816.378525366998,0.0471364764327089,74.7925109863281,12.5826682578437,67.5289912223816,175.25,1.12476176694705,18.3497329950333,24.9628177881241,1438.125,438
"169",-55.875,47.875,436.802271412376,0.0614126592995917,6.30978488922119,1.64958139420074,12.9275788664818,62.5625,1.4994934686058,32.4018461704254,4.16735288500787,1690.0625,67
"170",-55.875,48.125,427.539508734184,0.0652889112749575,0,0.5104747470022,12.7478098869324,62.1875,1.29231944466032,33.7172491550445,3.79842960834504,1556.6875,64
"171",-56.125,47.875,412.308792362819,0.039695312016772,0.00366125116124749,0.882277443399177,11.7922378182411,62.1875,0.963204273995802,32.9946107864379,4.02562722563745,1615.6875,67
"172",-56.125,48.125,415.350799382192,0.0452266827655844,0.00171933032106608,0.144005285261146,12.2062183022499,62.0625,1.13982359105873,34.0356411933899,3.65699474513532,1508.5625,64
"173",-56.375,-15.875,844.882886203531,0.0288770528501753,7.13353538513184,7.3110506311382,65.4299006462098,177.5625,0.838271777758265,18.4639846086502,24.9550360441208,1355.4375,438
"174",-56.625,-29.875,828.046188920256,0.0301351261240667,1.56915628910065,7.32936887191378,19.5916165113448,176.8125,0.537537176876507,23.9183905124664,19.4788856506348,1559.8125,258
"175",-56.875,-18.375,1040.49194081083,0.0915388219688314,0.106904998421669,1.70415427901023,63.8574123382568,180.4375,0.762553491508235,16.6172354221344,25.823161482811,1192.25,362
"176",-57.875,-15.625,855.176271064171,0.0313944854061878,5.92116260528564,8.85442283675568,71.0274863243103,179.5,1.16767074559442,18.7265937328339,25.4165278673172,1430.9375,460
"177",-57.875,-24.875,991.476741500361,0.0193647178878981,1.41126382350922,5.6826656784443,40.5079209804533,177.9375,0.12225637910727,21.7350001335144,23.0015707015991,1135.43750000001,329
"178",-58.375,-12.125,1055.04441162392,0.0355483574817099,0.270385921001434,0.875048255948961,78.4809255599975,172.5,0.764124700043989,18.576264500618,24.6538655757904,1983,416
"179",-58.375,-25.125,1013.99147474253,0.0210963696463952,10.1222171783447,9.58418257700309,40.4412949085236,177.6875,0.187830748375585,22.8258903026581,22.7541431188583,1082.4375,302
"180",-58.625,-3.125,1006.5710730815,0.114934382449375,3.15790319442749,4.44124169528304,53.4807875156404,157.5625,1.1034268044823,10.8140147924423,26.9952740669251,2185.1875,568
"181",-58.875,-13.125,905.51797732626,0.0397770561842705,0.187727123498917,3.17498987682471,74.7684473991394,173.6875,1.31243071008258,20.0475305318833,24.1625291109085,2017.1875,436
"182",-59.125,-13.125,984.092109386983,0.0394616686194938,0.078976184129715,2.45140339585425,74.3865785598755,174.5625,1.12466736134156,19.7471261024475,24.1177707910538,2002.3125,451
"183",-59.375,-11.875,1105.78003914082,0.0171457345012193,0.0191268399357796,1.00600909065996,77.8156552314758,172.6875,0.0945690294931082,18.2905323505402,24.1308596134186,1890,433
"184",-59.875,51.875,340.479271619264,0.0287281676287914,0,0,20.6692036390305,61.1875,1.31200221749206,41.4025144577026,-1.23600850999355,1169.1875,51
"185",-59.875,52.125,315.636550176117,0.0221917569253923,0,0,20.6806035041809,61.0625,0.82830301932946,40.9894542694092,-1.59460416436195,1147.875,50
"186",-6.125,40.125,843.66230605295,0.0416893742379208,55.5789108276367,9.74408854437914,52.033807516098,70.25,1.47121897901344,27.5625776052475,14.990195274353,619.937499999999,92
"187",-6.125,41.875,773.312923559566,0.0212714513317329,8.1501350402832,6.58582860005059,43.9242234230041,65.75,1.46534103457268,28.0961564779282,11.2839348912239,783.999999999999,75
"188",-6.375,41.875,818.002491794148,0.0221708354766806,5.4880518913269,5.4613304054773,45.7134935855865,65.75,1.52812012457609,27.9880158901215,11.0946966409683,827.874999999999,74
"189",-6.375,43.375,779.328422836791,0.0540384927292255,23.1787891387939,9.73801249088506,32.654142975807,63,1.48882902010008,20.5494371652603,11.4382812976837,1106.1875,65
"190",-6.625,38.875,700.247516517745,0.0501653115950309,93.7754745483398,15.4261967624278,57.6167242527009,73.75,0.893142922292861,30.4690620899201,16.6595541238785,533.25,99
"191",-6.625,39.125,752.857968561571,0.0232919012440935,59.7428932189941,11.8255561388891,55.9678432941437,73.25,1.05287027221234,30.0603439807892,16.3345438838005,547.5625,96
"192",-6.875,38.875,735.91666913919,0.0369102104290489,95.4682846069336,16.7760498351294,55.3021752834322,73.5,0.731084686265452,29.6952494382859,16.4782246351242,536.4375,101
"193",-6.875,39.125,741.935084867139,0.0197696497294618,36.1296768188477,12.0390696268637,53.420768260956,73,0.984796201619892,29.4093428850175,16.4015127420425,552.062499999999,93
"194",-60.125,51.875,335.095545240336,0.0301097334152569,0,0,20.9642785787582,61.5625,1.4632589966433,41.5931258201599,-1.10727148130535,1150.9375,51
"195",-60.125,52.125,311.891011418208,0.0209063440691206,0,0,21.0220000743866,61.1875,0.898895291463788,41.160204410553,-1.53020580112934,1131.5,51
"196",-61.875,-3.125,1009.76921469518,0.021136414513793,0.106939353048801,1.08370628841534,39.3968334197998,160.5625,0.0357252963427055,9.68040645122528,26.5137723684311,2682.4375,436
"197",-62.875,-29.125,809.05509461909,0.0162456775834478,1.86688017845154,5.48054216983587,68.2285723686218,173.9375,0.811655195391509,27.4754049777985,19.8924273252487,786.875000000001,234
"198",-62.875,-4.375,973.243830793262,0.0348641058432425,0.275106161832809,1.00883579204571,37.0206413269044,165.0625,0,10.5401726961136,26.5176470279694,2450.625,484
"199",-63.125,-22.125,1051.41382711669,0.0175120325121936,4.72978353500366,2.92422136911518,84.3666305541992,178.25,0.92649830632772,24.0267338752747,23.7334984540939,874.499999999997,267
"200",-63.125,-22.375,1107.11388287073,0.0147906783455267,4.51532220840454,3.33749746588375,84.2758860588074,178.1875,0.860195069193285,24.1922515630722,23.5277991294861,939.562499999998,262
"201",-63.125,-29.125,900.214381074602,0.0236531564357567,3.52167081832886,3.80276995412583,69.1913933753966,174.3125,0.873650208723698,27.3744208812713,19.9462566375732,754.000000000001,234
"202",-63.125,-30.375,645.218866743575,0.0979513948426294,1.7392019033432,3.48440675344807,63.1392483711241,172.5,1.19094707235609,26.4477183818817,18.8923861980438,863.750000000001,238
"203",-63.125,0.375,869.387945035269,0.0904538120618043,0.0172107294201851,0,39.6649622917175,161.9375,1.06483636581338,10.8369224071503,26.8118640184402,2271.625,374
"204",-63.125,0.625,945.558380816028,0.088228422448941,0.0189865380525589,0,41.4651091098785,161.8125,0.863964514946668,11.0019054412842,26.788112282753,2177.375,372
"205",-63.375,-8.625,882.500412169261,0.0733897569444441,0.820269584655762,2.86685569942634,66.1328959465027,169.4375,0.86114372684565,15.1646249294281,25.4989176988602,2263.4375,512
"206",-63.375,-8.875,871.660755192391,0.0991012171829747,0.658357322216034,3.23610852077917,66.7864537239075,169.1875,1.46248945337077,15.2740790843964,25.5210194587708,2269.625,502
"207",-63.625,-35.375,781.375706501717,0.0162663192062948,8.12889862060547,11.9096298527695,54.6511764526366,178,0.427518158618091,29.2912973165512,16.2873257398605,862.8125,166
"208",-63.625,-8.625,911.822012869868,0.067914874590382,3.44911813735962,6.85693785728138,64.993038892746,169.8125,1.31237944333753,15.2285461425781,25.7212740182877,2238.625,522
"209",-63.625,-8.875,858.887515145259,0.0652071306774871,11.9339170455933,3.91360112796756,64.7403075695039,169.5625,1.36196956430153,15.686233997345,25.6388601064682,2239.375,512
"210",-63.875,-18.625,1085.56866222762,0.0566502343392785,3.41938972473145,4.38529207981968,77.2179579734799,169.1875,1.38185914048188,16.8769375085831,18.6440854072572,686.000000000002,335
"211",-64.875,-1.375,996.790369303835,0.0126121327732055,0.0210055373609066,0.0195977204779814,22.6747654676437,158.0625,0.000430339239521187,10.3384702205658,26.4434802532196,2707.5,369
"212",-68.375,-17.625,136.372849057428,0.0158350480109739,3.6486382484436,3.70251817970852,102.516202926636,171.125,0.378279456689926,24.6104220151901,8.55145278573034,384.937499999999,102
"213",-68.375,-17.875,138.702708349665,0.0133930017337296,2.49382996559143,4.14621133130211,108.583957672119,170.5625,0.398669118270634,24.918202996254,7.12486475706095,365.625,95
"214",-68.375,-19.625,130.569229618647,0.0197842659636329,0.501838862895966,2.14249630528969,151.63351726532,172.25,0.74552651800406,24.9201556444168,7.06269392371178,133.125,83
"215",-68.625,-20.875,35.3598623375439,0.0134122799497028,0.504239320755005,4.29035290109124,167.076565742493,174.75,0.732521015854713,25.2064217329025,3.89240370690821,76.2500000000002,70
"216",-68.875,-10.375,1008.24707874609,0.0134383752000455,0.256921887397766,4.17847865754001,60.7931530475617,166.1875,0.075778074833139,14.7377347946167,24.7732262611389,1724.3125,496
"217",-68.875,-15.375,472.191499275733,0.0732067865512109,15.188328742981,6.73779428020565,76.4158649444581,166.4375,0.59053579669317,18.4061247110367,10.0941997170449,934.812499999999,277
"218",-68.875,-18.375,90.2282706552075,0.0277669121989796,0.874899685382843,3.45686106463545,132.076787948609,171.3125,1.08522563397851,24.8221567869186,5.56248584389691,315.749999999998,100
"219",-69.125,-32.875,254.088216380891,0.0370707590306356,21.3836574554443,7.8312411545318,21.0638388395312,176.3125,0.766575866314085,26.9171102046967,8.66863349080096,244.750000000002,108
"220",-69.125,-33.125,391.423088874863,0.0399718983386688,19.5438117980957,7.65605805140579,25.2894726991658,176.9375,0.804618915670934,29.6457805633546,12.270832180977,273.6875,113
"221",-69.125,-34.375,171.159368321632,0.0123645761888436,3.0639762878418,4.04246100713158,24.5114763975139,178.5625,0.747237812153567,30.3016716241837,10.1884694695473,388.249999999999,112
"222",-69.375,-12.875,1058.6067497406,0.0203519078170252,2.28792929649353,2.84377520235479,54.1727087497711,165.25,0.19551367625336,14.1080938577652,25.1563177108765,2657.8125,559
"223",-69.375,-33.125,239.587620531659,0.0697277115721692,12.6547937393188,6.41508278563842,41.3721953630438,178.375,1.2033717906762,24.2422183752062,2.84650396555696,341.374999999997,98
"224",-69.625,-17.125,174.189254876202,0.0293503336476911,3.35277199745178,5.83148902818659,116.529650211334,173.8125,0.734758371696079,23.2307809591293,5.47053101658828,444.562499999998,103
"225",-69.625,-17.375,115.868631394052,0.0276489804812533,3.15480494499207,5.19836240282642,120.043067932129,173.9375,0.793651892230793,23.441109418869,5.54591584205635,362.249999999998,103
"226",-69.625,-33.125,12.913823799136,0.0508849820435129,18.7365665435791,5.28537497320533,67.4195287227626,179.625,0.403552308731239,20.8243435621261,-4.72218032926324,417.9375,90
"227",-69.625,-34.125,33.4742342772527,0.0357468433260931,2.46670174598694,2.12633003083746,71.2764906883239,181,0.619451749539865,23.3799531459808,-1.88556054979563,491.375,91
"228",-69.875,-11.375,1056.17968599737,0.0116888741236092,1.45513260364532,1.35802591888561,55.3760910034179,166,0.0260013473102189,15.93060952425,24.529888510704,1865.9375,511
"229",-69.875,-16.625,216.468425578734,0.0388900736835088,3.6436550617218,5.32045819822559,109.925111293793,174.3125,0.462687000267618,22.1957654953003,5.18909120559698,612.374999999998,104
"230",-69.875,-17.375,89.044302902255,0.0308617743579484,3.89136290550232,4.60698197029327,123.835359573364,174.75,0.991176847658353,22.8075001239776,3.5433163642883,367.874999999999,113
"231",-7.125,38.125,722.947513850201,0.0250175992607839,11.0412569046021,7.23980664097917,60.461567401886,75.25,1.23905452689784,28.0216407775879,16.185482263565,560.500000000001,94
"232",-7.125,41.875,824.03570673099,0.0293125452484377,14.3362865447998,7.73549625270044,49.6761100292206,65.1875,1.12941271697556,25.2506254911423,11.6776585578919,1209.62499999999,75
"233",-7.375,40.125,823.362251615154,0.0230715532597928,36.3396911621094,14.3313669933382,57.9981172084808,69.4375,1.56468727453651,25.4728283882142,14.7335671782494,957.93749999999,77
"234",-7.375,40.625,790.066685946161,0.0252921679717269,62.2743644714355,12.1194986864739,56.8426635265349,68.25,1.2151940403546,23.5104225873947,12.6815672516823,1225.06249999999,70
"235",-7.375,41.375,693.340161447663,0.0261829846822134,31.1380386352539,10.0165074320957,54.2613027095795,65.75,0.985445256487614,22.6781256198883,13.0338979959488,1237.5,70
"236",-7.625,40.125,904.929064957468,0.0243598834495507,49.0699577331543,9.89915213304483,58.2150874137879,69.3125,1.37723032250574,24.561593413353,13.6230074763298,1166.68749999999,71
"237",-7.625,40.375,835.987459221082,0.0303458826303157,81.2165222167969,13.2198145467395,57.320059299469,68.75,1.45581045210664,23.1054210662842,11.4631030559539,1451.875,68
"238",-7.875,37.125,794.794702597062,0.0487834609260159,180.232681274414,20.8399828995425,72.8711471557617,76.4375,1.6937770286969,23.7569079399109,16.8204834461213,557.812499999997,104
"239",-7.875,38.125,772.625712631734,0.0288564171810704,59.8988151550293,14.875767001573,61.869461774826,74,0.491742449998232,26.7655795812607,16.4613424539566,567.249999999999,86
"240",-70.125,-38.625,209.36408336274,0.0180881522919525,1.17029988765717,3.83686208000811,49.3524198532102,185,0.963623292949527,29.1598755121231,11.083108663559,221.374999999998,101
"241",-70.375,-12.875,946.497799916559,0.0477754200960217,1.74792790412903,2.73635191202742,45.2910094261169,164.4375,0.552453389835789,13.1386567354202,24.6697461605072,4539.37500000001,575
"242",-70.375,-29.375,44.9231606635186,0.0203321949778997,1.90315246582031,2.64452808589133,61.7002890110012,183,0.700318670365031,18.3008589744568,3.19137566909193,97.3125,79
"243",-70.625,-32.875,371.432412688387,0.0643437488092505,67.3021697998047,11.0352689807887,100.35937166214,185.9375,1.51077425935176,25.7779216766357,13.9887060523032,398.937500000003,101
"244",-70.625,-33.375,376.161046272016,0.0619619782140674,3699.46923828125,26.7332096558703,99.8216047286984,186.5,1.35643157704646,26.3659226894379,14.6205746531487,428.937500000004,101
"245",-70.625,-36.625,270.13179742249,0.0432257432651272,1.18941116333008,2.5942586736666,74.7710189819335,184.5,0.90626292194341,26.9743279218674,5.33226805925367,715.812499999997,86
"246",-70.625,-41.125,271.705259052192,0.0104187981062339,0.571154534816742,4.71467775305693,61.5915799140933,187.1875,0.557644804269987,26.4774067401886,7.70335540175434,489.749999999997,104
"247",-70.875,-27.875,37.5144568184382,0.00889386566408465,6.55541849136353,5.51980417403977,109.559262275696,171.9375,0.268721915432608,17.9135942459107,15.2440873980522,39.1874999999997,74
"248",-70.875,-30.375,126.882544325217,0.0170678595583745,3.49810385704041,9.07877035396061,116.029133319855,182.6875,0.602372309756706,19.5772812366486,12.170135140419,98.8750000000005,94
"249",-70.875,-31.125,161.01076017089,0.0357139608100886,6.25302743911743,8.08461814892181,110.686094284057,183.8125,1.02029774402309,20.247062087059,9.76490113139139,181.000000000001,98
"250",-70.875,-34.375,671.834618926855,0.0311510488111544,71.332763671875,12.9595701803859,108.284596920013,184.875,1.75105866239444,25.5942817926407,15.7993718385696,676.125000000003,109
"251",-70.875,-34.625,691.894081017131,0.0450048403920863,38.5134925842285,10.1423177393682,101.806238174438,184.625,2.02038285378546,25.4226092100143,13.402349948883,797.812500000001,105
"252",-70.875,44.625,580.483353991355,0.0365219966944832,0.957035839557648,3.56607217855353,14.9655254483223,70.8125,0.81332333131619,40.7676587104797,4.29116719961168,1099.375,147
"253",-71.125,-36.125,615.69597323455,0.114890445196998,35.5290107727051,5.96927464241095,85.4704160690306,183.3125,1.39872872501976,25.177328824997,6.70758837461457,950.437499999994,99
"254",-71.375,45.625,554.375748581115,0.0244585607662705,6.83045339584351,6.79296084496193,16.3962941765785,68,1.15279005741426,40.6882014274597,4.14663219451903,1210.875,136
"255",-71.625,-36.375,816.479552613665,0.0443275248628248,20.2216758728027,8.39301081449507,86.2670378684997,182.6875,1.82011279597861,25.3627340793609,12.2616986632346,1277.00000000001,111
"256",-71.625,-43.625,716.276998627543,0.0710015265393989,0.951322674751282,2.35814554418785,45.7546904087067,187,1.55300628907757,21.4305464029312,6.58996868133519,1003.68749999998,102
"257",-71.625,45.625,553.305515882592,0.0183783912513335,6.12462663650513,8.45009852994572,17.9978107213973,67.5,1.34971412687339,40.935827255249,4.37937691807747,1184.4375,138
